,book_id,recommendation_1,recommendation_2,recommendation_3,recommendation_4,recommendation_5,team_id,model_id
449,44452,36071,58032,871,1713,66603,dataminerz,ensemble
450,77629,53253,42149,51977,69453,55974,dataminerz,ensemble
451,44327,37563,14719,58015,26347,77390,dataminerz,ensemble
452,21276,75189,63972,8594,77241,194,dataminerz,ensemble
453,46655,77349,8694,21995,57346,61633,dataminerz,ensemble
454,35579,67861,66187,36843,47633,53082,dataminerz,ensemble
455,56629,19142,8122,23733,949,25958,dataminerz,ensemble
456,47549,62723,2270,34784,37372,44960,dataminerz,ensemble
457,31827,74504,24840,4666,19813,22378,dataminerz,ensemble
458,41447,73868,23414,33103,36476,60250,dataminerz,ensemble
459,57018,639,58204,19533,60741,15466,dataminerz,ensemble
460,69755,35340,42821,70941,54237,78956,dataminerz,ensemble
461,16190,3895,6637,36381,53761,64861,dataminerz,ensemble
462,48231,3245,26599,35389,52445,24380,dataminerz,ensemble
463,58737,32432,24979,16498,47239,61937,dataminerz,ensemble
464,9001,33753,50631,9950,21164,69421,dataminerz,ensemble
465,19462,32817,7410,45082,11047,33294,dataminerz,ensemble
466,15267,72748,55872,62378,72808,54297,dataminerz,ensemble
467,68076,32746,48374,30661,74590,67621,dataminerz,ensemble
468,17617,5462,29679,17019,50072,72052,dataminerz,ensemble
469,43701,73034,4586,45875,66542,56580,dataminerz,ensemble
470,66224,72038,11089,49691,19616,71996,dataminerz,ensemble
471,23132,46369,29009,56913,15064,31062,dataminerz,ensemble
472,23535,58321,72803,23535,31166,8651,dataminerz,ensemble
473,18479,74324,2211,27790,34294,50869,dataminerz,ensemble
474,63017,45700,21152,22025,48541,58174,dataminerz,ensemble
475,61316,60722,70080,70456,26807,34056,dataminerz,ensemble
476,56775,43002,5324,15885,57602,1931,dataminerz,ensemble
477,66954,56424,47261,11248,27400,72105,dataminerz,ensemble
478,32532,78608,39507,58307,13765,70849,dataminerz,ensemble
479,53813,42282,54199,5409,21808,15302,dataminerz,ensemble
480,43877,32965,57339,710,28800,60938,dataminerz,ensemble
481,34078,52712,1839,16774,18274,26137,dataminerz,ensemble
482,58561,69119,15816,5098,17019,42224,dataminerz,ensemble
483,77952,4647,73729,28713,36275,76940,dataminerz,ensemble
484,34978,1600,43296,6015,38811,39152,dataminerz,ensemble
485,337,19174,35021,36404,53106,78235,dataminerz,ensemble
486,25367,7414,43345,57545,36776,47189,dataminerz,ensemble
487,35094,14718,21643,77828,60807,64284,dataminerz,ensemble
488,24459,59322,73432,10715,58771,28213,dataminerz,ensemble
489,10745,23959,10745,50724,73881,11466,dataminerz,ensemble
490,59769,37847,17233,4288,15468,19533,dataminerz,ensemble
491,54929,41623,20015,50382,50687,58386,dataminerz,ensemble
492,78279,59177,1415,2190,30821,47767,dataminerz,ensemble
493,62535,50843,76104,10230,35393,44654,dataminerz,ensemble
494,3268,6130,21798,56174,3439,3562,dataminerz,ensemble
495,663,24713,24380,33344,63831,69456,dataminerz,ensemble
496,32451,3863,23832,42305,31809,23151,dataminerz,ensemble
497,21607,47597,38557,38946,75550,18094,dataminerz,ensemble
498,46904,9607,28502,40355,55498,6848,dataminerz,ensemble
499,58236,27213,36552,7147,17252,56912,dataminerz,ensemble
500,25488,54324,16540,46998,52985,6510,dataminerz,ensemble
501,58262,11818,782,25663,29485,50795,dataminerz,ensemble
502,38083,32252,51322,7674,11963,17084,dataminerz,ensemble
503,3059,21405,25030,10980,15082,39582,dataminerz,ensemble
504,49587,49833,77218,20448,22148,38577,dataminerz,ensemble
505,32126,43192,65410,2845,26604,11383,dataminerz,ensemble
506,48127,67067,78670,41863,52305,76148,dataminerz,ensemble
507,59649,36602,37014,3164,18896,73502,dataminerz,ensemble
508,17465,47173,67861,19533,39827,54183,dataminerz,ensemble
509,53838,15778,18839,21144,42085,50631,dataminerz,ensemble
510,37146,8456,48043,52022,77503,20074,dataminerz,ensemble
511,40692,63166,7888,57012,36339,56974,dataminerz,ensemble
512,53134,37741,14747,26634,73064,2669,dataminerz,ensemble
513,10841,59307,30757,28775,12645,67253,dataminerz,ensemble
514,11169,6188,17291,46382,48467,53106,dataminerz,ensemble
515,68764,65102,24016,37736,56382,70291,dataminerz,ensemble
516,57342,46227,4214,59385,52897,60020,dataminerz,ensemble
517,11603,59713,36970,45663,66585,10696,dataminerz,ensemble
518,69838,71054,70708,21489,50259,55131,dataminerz,ensemble
519,37998,40576,9384,51977,9832,29118,dataminerz,ensemble
520,35898,50883,4175,15141,27429,53582,dataminerz,ensemble
521,51042,58015,4596,36365,60467,64494,dataminerz,ensemble
522,44118,4471,1601,52118,32505,37940,dataminerz,ensemble
523,67506,55986,56101,39427,70419,4701,dataminerz,ensemble
524,636,4833,43852,54581,14314,22764,dataminerz,ensemble
525,2579,1636,61930,71515,73344,71117,dataminerz,ensemble
526,45286,22856,36404,12181,31097,49362,dataminerz,ensemble
527,18427,10405,16400,17019,71453,72661,dataminerz,ensemble
528,28844,8956,19587,31208,40250,41974,dataminerz,ensemble
529,65714,35843,14077,40000,61013,68048,dataminerz,ensemble
530,24554,11065,16387,51553,4797,5612,dataminerz,ensemble
531,36175,56725,74769,13210,17869,63416,dataminerz,ensemble
532,72138,57325,37953,60829,49574,21426,dataminerz,ensemble
533,45594,43625,21413,72688,36202,46040,dataminerz,ensemble
534,24747,8112,15777,23798,19257,37666,dataminerz,ensemble
535,26662,797,36505,44496,58019,64897,dataminerz,ensemble
536,33525,78460,4949,48374,51846,43774,dataminerz,ensemble
537,8296,6238,8296,42494,51736,66599,dataminerz,ensemble
538,56597,33941,33562,64822,67985,70141,dataminerz,ensemble
539,61794,35083,34679,26802,56949,61937,dataminerz,ensemble
540,27261,20304,28309,3766,18772,40935,dataminerz,ensemble
541,468,26020,22336,22454,22520,30892,dataminerz,ensemble
542,29448,50449,43504,71344,68465,73637,dataminerz,ensemble
543,726,47261,17544,21446,34056,54103,dataminerz,ensemble
544,55154,50437,41857,3760,19617,24929,dataminerz,ensemble
545,7977,30633,16045,52167,58015,70344,dataminerz,ensemble
546,53078,15279,66805,23375,46595,74084,dataminerz,ensemble
547,34125,25666,40548,5950,63722,64932,dataminerz,ensemble
548,71063,19533,4136,11809,19954,39372,dataminerz,ensemble
549,67063,52398,10818,20696,44829,24529,dataminerz,ensemble
550,47597,9120,29272,54372,75784,18435,dataminerz,ensemble
551,52305,63081,13379,55384,68165,24486,dataminerz,ensemble
552,65833,27470,862,21152,8339,8374,dataminerz,ensemble
553,5733,16932,52736,45424,49763,4350,dataminerz,ensemble
554,33494,50569,61974,17910,62481,6389,dataminerz,ensemble
555,10881,26473,57117,16119,69436,54793,dataminerz,ensemble
556,74196,3420,6822,11802,18246,27869,dataminerz,ensemble
557,22160,60471,69874,48644,50682,1733,dataminerz,ensemble
558,70190,41047,9523,60296,47966,34321,dataminerz,ensemble
559,16191,1436,19862,39139,41185,58015,dataminerz,ensemble
560,6363,52937,23319,67751,36284,63399,dataminerz,ensemble
561,51060,10404,51060,62751,73646,63042,dataminerz,ensemble
562,41219,35352,53707,13980,22728,71806,dataminerz,ensemble
563,53100,45380,63114,51359,7067,65772,dataminerz,ensemble
564,45871,58916,21450,40782,60409,28026,dataminerz,ensemble
565,29083,24139,44849,47413,58678,78405,dataminerz,ensemble
566,61636,74991,75730,39171,11046,63737,dataminerz,ensemble
567,42715,43347,22459,41318,56716,77228,dataminerz,ensemble
568,32754,30991,29375,32754,35389,1853,dataminerz,ensemble
569,72607,23288,69198,53106,44493,51489,dataminerz,ensemble
570,6955,44886,19533,39501,55220,66037,dataminerz,ensemble
571,2399,14755,78614,4543,16684,24258,dataminerz,ensemble
572,60216,12649,16207,42920,5409,15254,dataminerz,ensemble
573,26438,22130,26438,13930,24514,37662,dataminerz,ensemble
574,57977,61893,12367,14869,20901,40364,dataminerz,ensemble
575,47675,51767,24139,51160,58174,62003,dataminerz,ensemble
576,51832,11363,13441,22508,34110,57580,dataminerz,ensemble
577,29972,18004,53580,1263,17019,56174,dataminerz,ensemble
578,33790,2881,70417,36080,46758,48467,dataminerz,ensemble
579,45390,59341,32402,3228,34004,22045,dataminerz,ensemble
580,11609,50459,12691,38484,39853,6880,dataminerz,ensemble
581,73256,15204,9730,68981,73727,20858,dataminerz,ensemble
582,20740,47895,6503,56348,46023,73660,dataminerz,ensemble
583,24746,9117,14413,70064,12562,1050,dataminerz,ensemble
584,33956,20774,24147,53444,64179,76226,dataminerz,ensemble
585,11253,78303,8362,22227,45981,55906,dataminerz,ensemble
586,5255,67053,64081,69852,70389,78877,dataminerz,ensemble
587,24675,25686,26406,36843,60759,15525,dataminerz,ensemble
588,58404,41198,2909,36970,37144,44545,dataminerz,ensemble
589,47464,43504,34735,64284,64456,25231,dataminerz,ensemble
590,39665,31103,14650,31655,33098,6764,dataminerz,ensemble
591,18622,58179,26178,48251,589,42347,dataminerz,ensemble
592,54066,59653,329,24231,26121,58197,dataminerz,ensemble
593,30229,54878,40336,30229,41819,58908,dataminerz,ensemble
594,71353,2342,16831,23978,72925,16631,dataminerz,ensemble
595,14037,19749,40250,43574,56467,73679,dataminerz,ensemble
596,71784,19810,77481,8202,8252,16903,dataminerz,ensemble
597,46951,39263,48374,75215,51846,70408,dataminerz,ensemble
598,61514,75762,7731,59341,43122,53435,dataminerz,ensemble
599,27259,3097,1037,2465,12711,54041,dataminerz,ensemble
600,45613,29119,54645,28108,43067,44641,dataminerz,ensemble
601,22972,47391,55517,14504,76899,1429,dataminerz,ensemble
602,45435,65819,7636,14214,32472,45540,dataminerz,ensemble
603,62993,78204,23546,25886,5658,24812,dataminerz,ensemble
604,64509,60987,56185,25925,40097,40363,dataminerz,ensemble
605,46931,49001,32671,43420,73601,59843,dataminerz,ensemble
606,65465,32826,43813,6800,38903,41869,dataminerz,ensemble
607,60384,10132,44322,48072,55358,5063,dataminerz,ensemble
608,31881,60730,14408,22336,54640,63552,dataminerz,ensemble
609,67229,65708,40918,58799,70836,37756,dataminerz,ensemble
610,58605,3189,4181,21152,44251,44299,dataminerz,ensemble
611,6530,7209,13260,25674,32632,45505,dataminerz,ensemble
612,43304,63236,14290,46459,48613,70614,dataminerz,ensemble
613,21179,67861,70655,930,7346,51746,dataminerz,ensemble
614,28853,8681,55408,56382,77218,19067,dataminerz,ensemble
615,47632,59455,65232,69023,15663,40699,dataminerz,ensemble
616,15039,17704,72038,9041,10470,25474,dataminerz,ensemble
617,72722,16520,49304,23414,45700,466,dataminerz,ensemble
618,45270,78834,30391,45270,70501,51311,dataminerz,ensemble
619,61339,57183,7054,24742,34464,50211,dataminerz,ensemble
620,48791,54358,1280,6628,27303,32269,dataminerz,ensemble
621,32110,32110,23513,39921,72456,10085,dataminerz,ensemble
622,33558,15993,36987,54609,6601,34905,dataminerz,ensemble
623,21639,17908,14977,38408,42868,49344,dataminerz,ensemble
624,47838,7073,12447,20247,32162,7955,dataminerz,ensemble
625,78241,20266,34283,28578,32231,68559,dataminerz,ensemble
626,6413,67788,70434,55219,48195,2878,dataminerz,ensemble
627,27334,31788,47213,49746,71391,43624,dataminerz,ensemble
628,3425,60370,63976,53076,29971,71996,dataminerz,ensemble
629,29779,64468,31955,38342,46382,60287,dataminerz,ensemble
630,45827,45445,67885,12988,37953,38522,dataminerz,ensemble
631,39627,11557,77534,20879,9479,68931,dataminerz,ensemble
632,39590,29362,41652,60646,64646,53051,dataminerz,ensemble
633,1103,12144,26166,30470,55973,66879,dataminerz,ensemble
634,74813,49036,64654,4074,41275,42519,dataminerz,ensemble
635,39000,39000,44289,15554,32625,17252,dataminerz,ensemble
636,10434,8436,61216,8726,8771,46671,dataminerz,ensemble
637,18320,11616,24329,23787,38667,47904,dataminerz,ensemble
638,47893,57602,9035,63891,58019,57687,dataminerz,ensemble
639,10426,17479,46488,34168,52447,60567,dataminerz,ensemble
640,9179,54340,17217,19195,26166,33905,dataminerz,ensemble
641,58906,16265,59713,70359,30262,58906,dataminerz,ensemble
642,51702,7699,41372,40194,1853,60966,dataminerz,ensemble
643,35470,5134,22489,61031,67518,20479,dataminerz,ensemble
644,30816,77392,32721,37250,42353,48874,dataminerz,ensemble
645,69589,8976,15847,57621,51217,66651,dataminerz,ensemble
646,8109,27694,36404,45586,11892,78290,dataminerz,ensemble
647,62276,46673,62203,8373,18383,57382,dataminerz,ensemble
648,64534,30233,53489,64534,70782,25763,dataminerz,ensemble
649,5300,26498,31696,27535,38509,74281,dataminerz,ensemble
650,54461,63629,5290,16815,17058,26789,dataminerz,ensemble
651,10326,1511,5518,8245,56021,56096,dataminerz,ensemble
652,1071,15032,19129,21152,30221,45700,dataminerz,ensemble
653,20234,77003,57959,5918,40742,59668,dataminerz,ensemble
654,4525,31971,33556,53931,62391,63954,dataminerz,ensemble
655,62509,61119,54372,62509,6001,49108,dataminerz,ensemble
656,39941,29971,35222,23138,37749,49304,dataminerz,ensemble
657,3583,61625,36970,53500,74659,58243,dataminerz,ensemble
658,35236,17840,29032,58015,8244,11892,dataminerz,ensemble
659,42326,19382,20733,9580,33982,67301,dataminerz,ensemble
660,22868,21528,24465,57552,33763,41593,dataminerz,ensemble
661,28533,71800,5033,29770,38441,53430,dataminerz,ensemble
662,61752,23753,38811,47223,76996,8680,dataminerz,ensemble
663,45955,15527,28440,73072,6624,21248,dataminerz,ensemble
664,3166,14573,9803,11802,12753,78837,dataminerz,ensemble
665,1168,26028,70913,7659,17176,39029,dataminerz,ensemble
666,259,54183,19533,27220,37632,45086,dataminerz,ensemble
667,60087,22363,63287,72994,19839,20936,dataminerz,ensemble
668,12311,37772,43897,53376,57074,71005,dataminerz,ensemble
669,66633,51011,15015,5546,17019,21487,dataminerz,ensemble
670,65860,64862,46230,78078,42952,43623,dataminerz,ensemble
671,52748,12648,4596,19073,524,72950,dataminerz,ensemble
672,35638,24159,22688,39284,53412,16067,dataminerz,ensemble
673,23349,75419,21872,20593,22069,59397,dataminerz,ensemble
674,30313,50437,61293,36686,30112,19703,dataminerz,ensemble
675,5498,12467,42304,11869,70411,40960,dataminerz,ensemble
676,45424,5229,54878,53247,16932,17061,dataminerz,ensemble
677,15472,37456,62084,17004,14547,45779,dataminerz,ensemble
678,13056,1543,76859,14971,28406,46382,dataminerz,ensemble
679,14122,45700,3095,17854,44665,58425,dataminerz,ensemble
680,50582,8546,24044,56121,20842,71487,dataminerz,ensemble
681,38840,23197,17555,2091,40965,59744,dataminerz,ensemble
682,63023,18701,48644,46726,36964,43549,dataminerz,ensemble
683,8516,51052,66898,6828,78188,48700,dataminerz,ensemble
684,47014,55658,30760,36071,78558,32876,dataminerz,ensemble
685,49396,11244,30919,36476,43813,53755,dataminerz,ensemble
686,75774,53390,17289,3572,37736,60481,dataminerz,ensemble
687,13180,426,30181,65576,70718,12371,dataminerz,ensemble
688,16340,51810,76044,23791,36970,12431,dataminerz,ensemble
689,78314,42842,6232,14630,44276,44967,dataminerz,ensemble
690,1460,45779,51342,32261,55263,61023,dataminerz,ensemble
691,38005,26267,38996,49714,19937,32246,dataminerz,ensemble
692,42622,41198,21977,36365,38584,67653,dataminerz,ensemble
693,38523,44022,66108,43968,40302,15208,dataminerz,ensemble
694,74041,72111,22666,30520,56749,1216,dataminerz,ensemble
695,37011,20409,33098,72038,72962,35093,dataminerz,ensemble
696,6288,61736,60271,52396,78360,43971,dataminerz,ensemble
697,62728,12738,65901,3503,64553,48258,dataminerz,ensemble
698,15949,8572,6108,21638,33814,53033,dataminerz,ensemble
699,15715,34213,41928,47098,38879,42758,dataminerz,ensemble
700,10097,8099,10097,32120,52260,38328,dataminerz,ensemble
701,66177,28704,66314,33041,17647,72691,dataminerz,ensemble
702,16746,10470,12365,52183,69135,58522,dataminerz,ensemble
703,18879,22432,1048,15276,66075,62380,dataminerz,ensemble
704,7655,69023,77349,48644,53033,64780,dataminerz,ensemble
705,53378,65529,24992,3178,28800,34237,dataminerz,ensemble
706,15167,60070,67938,27790,39628,45571,dataminerz,ensemble
707,33517,66371,69535,6108,38584,43263,dataminerz,ensemble
708,2975,15321,29150,51943,39788,78754,dataminerz,ensemble
709,62454,46330,58872,66723,8231,38711,dataminerz,ensemble
710,51133,2912,28064,37173,45700,51133,dataminerz,ensemble
711,71805,61912,78353,8044,14445,27790,dataminerz,ensemble
712,67073,46590,76113,24303,42628,56703,dataminerz,ensemble
713,77384,13708,54847,29339,25828,31632,dataminerz,ensemble
714,5844,27152,43318,51767,13453,24982,dataminerz,ensemble
715,52718,24450,28794,19367,36843,38602,dataminerz,ensemble
716,15767,76769,15980,39747,67740,70183,dataminerz,ensemble
717,45935,61809,6238,10793,13725,65793,dataminerz,ensemble
718,2142,42383,20784,25637,54183,54875,dataminerz,ensemble
719,31637,8029,14161,28990,48550,58284,dataminerz,ensemble
720,31129,46617,63257,1808,38123,75754,dataminerz,ensemble
721,76150,2938,6029,19207,49953,20604,dataminerz,ensemble
722,75867,32881,39537,66225,44807,46668,dataminerz,ensemble
723,24085,54234,72991,6205,11695,16892,dataminerz,ensemble
724,13973,47044,62960,2203,78389,43608,dataminerz,ensemble
725,70180,34436,1416,44798,54623,50848,dataminerz,ensemble
726,77574,12242,78092,13392,15050,42802,dataminerz,ensemble
727,62162,15781,28257,28502,35785,36509,dataminerz,ensemble
728,40017,12365,29971,40017,71996,23258,dataminerz,ensemble
729,49479,445,66396,14977,961,5658,dataminerz,ensemble
730,9036,39348,50899,49452,12365,29971,dataminerz,ensemble
731,14314,77255,25971,4833,35467,78258,dataminerz,ensemble
732,54145,31007,62701,1534,18426,41548,dataminerz,ensemble
733,36939,60407,41797,11821,29298,46264,dataminerz,ensemble
734,13269,26267,26510,13269,38996,47076,dataminerz,ensemble
735,24486,67,39451,52305,67652,66046,dataminerz,ensemble
736,31685,9609,28732,47815,47892,56621,dataminerz,ensemble
737,55613,38548,50803,16581,61030,36277,dataminerz,ensemble
738,10307,6035,72688,73036,63158,78228,dataminerz,ensemble
739,31085,30718,56719,60540,2290,6601,dataminerz,ensemble
740,12152,71057,24897,28901,69421,76591,dataminerz,ensemble
741,1399,36404,8678,21703,24018,53106,dataminerz,ensemble
742,47621,37059,11619,59752,66047,78290,dataminerz,ensemble
743,77524,3078,63420,40446,75377,43914,dataminerz,ensemble
744,72017,5906,4111,6802,12591,17422,dataminerz,ensemble
745,68427,23439,25521,76742,5987,17001,dataminerz,ensemble
746,45238,22077,66908,6906,28332,55841,dataminerz,ensemble
747,1777,48031,51899,65813,77349,77710,dataminerz,ensemble
748,64596,4773,17333,19533,37163,77523,dataminerz,ensemble
749,53660,17739,69184,24219,72689,13840,dataminerz,ensemble
750,53793,63382,78553,20199,34773,35498,dataminerz,ensemble
751,53003,43022,11448,59224,71470,52807,dataminerz,ensemble
752,30144,20497,4994,22191,47261,48463,dataminerz,ensemble
753,59985,56492,20048,15650,19067,54041,dataminerz,ensemble
754,5384,975,19533,22291,45858,46844,dataminerz,ensemble
755,70911,36970,8593,28311,33062,33826,dataminerz,ensemble
756,54790,10336,22103,340,8339,77349,dataminerz,ensemble
757,66903,48676,22452,31349,60751,15802,dataminerz,ensemble
758,49099,60531,22716,42721,52310,19194,dataminerz,ensemble
759,35947,36970,41357,15217,40011,45061,dataminerz,ensemble
760,18424,10821,37618,18424,39067,59106,dataminerz,ensemble
761,1177,69494,18178,40078,50828,59048,dataminerz,ensemble
762,25513,75004,9062,16786,34104,53473,dataminerz,ensemble
763,56477,47543,1384,56477,57739,58097,dataminerz,ensemble
764,19649,817,1808,39057,46377,54491,dataminerz,ensemble
765,28731,7275,12409,22182,63416,20985,dataminerz,ensemble
766,35048,2473,68733,36306,40894,67599,dataminerz,ensemble
767,47192,60872,15744,22779,77767,2003,dataminerz,ensemble
768,56453,64474,34025,3155,51767,11373,dataminerz,ensemble
769,56939,42755,56831,33932,58506,11025,dataminerz,ensemble
770,18904,67,26166,37257,45959,68746,dataminerz,ensemble
771,44025,28239,71614,14901,23031,35442,dataminerz,ensemble
772,9012,2352,22707,70520,76850,11518,dataminerz,ensemble
773,5892,62849,25737,6389,7635,50131,dataminerz,ensemble
774,5119,28016,43574,1422,17488,60103,dataminerz,ensemble
775,19874,19466,12949,17349,26609,35389,dataminerz,ensemble
776,41477,13453,22826,69783,11618,47140,dataminerz,ensemble
777,45068,21002,408,7973,26281,53898,dataminerz,ensemble
778,61261,78309,25823,23758,28557,44846,dataminerz,ensemble
779,52685,69485,20058,21817,23430,63467,dataminerz,ensemble
780,21281,35604,9603,63329,25802,46075,dataminerz,ensemble
781,61125,20759,57825,11963,22164,51322,dataminerz,ensemble
782,45116,71006,19808,37472,42939,75058,dataminerz,ensemble
783,15854,18117,15854,24863,7754,66216,dataminerz,ensemble
784,46634,2903,24564,36199,37285,61889,dataminerz,ensemble
785,4272,43829,3753,38599,73646,16305,dataminerz,ensemble
786,39508,12052,68441,12909,14783,17422,dataminerz,ensemble
787,13970,18048,75386,7039,1367,18389,dataminerz,ensemble
788,9626,74195,63695,35011,32183,6837,dataminerz,ensemble
789,6341,55994,23863,29990,52358,21426,dataminerz,ensemble
790,26222,22363,25666,41469,42285,42306,dataminerz,ensemble
791,17998,17998,71537,2708,15559,53092,dataminerz,ensemble
792,51002,54183,13175,32962,33941,62255,dataminerz,ensemble
793,70026,10984,25222,47597,48569,23366,dataminerz,ensemble
794,4089,29971,56171,24514,64644,41483,dataminerz,ensemble
795,56945,44657,46157,42333,20918,54040,dataminerz,ensemble
796,56300,27486,36505,1200,5636,24766,dataminerz,ensemble
797,29536,52037,64047,5827,13379,41282,dataminerz,ensemble
798,67085,838,32354,38982,45023,65530,dataminerz,ensemble
799,8318,68765,8340,10438,6920,8318,dataminerz,ensemble
800,50701,32635,6329,36080,38657,41198,dataminerz,ensemble
801,39906,19039,997,27858,27893,34395,dataminerz,ensemble
802,20388,30390,43751,37852,20354,50143,dataminerz,ensemble
803,48054,68904,30511,53386,68307,39002,dataminerz,ensemble
804,28013,27721,3735,14792,29251,70133,dataminerz,ensemble
805,72242,12538,26166,48303,56753,71531,dataminerz,ensemble
806,69407,73379,23693,45141,47345,75289,dataminerz,ensemble
807,67382,61786,13907,43399,54412,78546,dataminerz,ensemble
808,48584,65240,69023,70907,14578,24552,dataminerz,ensemble
809,38197,34818,60804,78067,70795,77876,dataminerz,ensemble
810,3696,40104,45260,69096,45495,34861,dataminerz,ensemble
811,22940,555,3360,20083,48366,54052,dataminerz,ensemble
812,66319,75129,12308,63290,69023,21897,dataminerz,ensemble
813,37531,34480,74294,34528,24245,65242,dataminerz,ensemble
814,47302,8676,13121,25238,14993,49663,dataminerz,ensemble
815,64237,44334,52414,8117,25674,73765,dataminerz,ensemble
816,60983,66099,1049,48620,55423,19968,dataminerz,ensemble
817,687,35380,56372,17077,20872,44819,dataminerz,ensemble
818,51599,27005,23649,43364,8639,19131,dataminerz,ensemble
819,12519,10304,54179,76391,23151,34995,dataminerz,ensemble
820,8268,8339,9229,21264,8559,31492,dataminerz,ensemble
821,45732,11907,8893,43845,64284,72074,dataminerz,ensemble
822,29948,32998,76830,30060,35633,44493,dataminerz,ensemble
823,24087,62109,11738,25263,74022,20436,dataminerz,ensemble
824,24667,22621,25666,15242,24667,31796,dataminerz,ensemble
825,9197,77055,52979,15030,49659,63316,dataminerz,ensemble
826,31571,28236,12063,72962,14289,72038,dataminerz,ensemble
827,71698,414,27947,55435,67188,68461,dataminerz,ensemble
828,43672,29971,12365,12959,23967,29970,dataminerz,ensemble
829,72088,52305,67861,14459,30122,49255,dataminerz,ensemble
830,53393,28434,28678,46611,20154,39222,dataminerz,ensemble
831,38254,72052,71429,11049,30483,47310,dataminerz,ensemble
832,27491,52385,37642,2412,31943,59851,dataminerz,ensemble
833,7028,14706,56618,24070,32405,45272,dataminerz,ensemble
834,56180,1493,15592,33103,33856,76341,dataminerz,ensemble
835,10324,23639,48087,6974,12144,14925,dataminerz,ensemble
836,51443,9883,7464,40241,1567,24340,dataminerz,ensemble
837,65088,19482,15252,28251,75482,17566,dataminerz,ensemble
838,45487,11475,21852,37749,40250,54058,dataminerz,ensemble
839,7201,19014,49966,52543,52888,74846,dataminerz,ensemble
840,3031,18334,38577,68014,65158,65982,dataminerz,ensemble
841,52727,78867,15778,20923,26644,30575,dataminerz,ensemble
842,66360,71996,33103,45600,48317,70924,dataminerz,ensemble
843,70707,69729,13767,57721,67861,69718,dataminerz,ensemble
844,60250,18746,15297,17274,18006,53551,dataminerz,ensemble
845,70223,30645,639,35234,67861,646,dataminerz,ensemble
846,12103,22158,30790,283,48323,24782,dataminerz,ensemble
847,29580,43822,39543,26409,32261,45779,dataminerz,ensemble
848,3472,25353,422,7269,25163,25172,dataminerz,ensemble
849,66315,18471,4000,8497,13092,17077,dataminerz,ensemble
850,58455,3171,15468,7473,19188,42608,dataminerz,ensemble
851,9424,3890,7824,11795,26573,33655,dataminerz,ensemble
852,56705,26783,21255,21309,23290,47283,dataminerz,ensemble
853,54338,4537,37953,20315,21880,34708,dataminerz,ensemble
854,70923,25361,22026,5953,17498,46971,dataminerz,ensemble
855,41422,75194,4529,56817,65793,2549,dataminerz,ensemble
856,23087,37030,46028,25079,42353,51109,dataminerz,ensemble
857,60594,6422,3718,76946,1154,21123,dataminerz,ensemble
858,59102,52702,12483,10931,13452,11372,dataminerz,ensemble
859,70997,16348,7917,17019,25400,38472,dataminerz,ensemble
860,15861,76046,811,9456,39738,51408,dataminerz,ensemble
861,8542,18421,33333,19367,70576,1041,dataminerz,ensemble
862,38964,10807,18253,35021,39473,40349,dataminerz,ensemble
863,8208,8989,17322,70631,76865,45958,dataminerz,ensemble
864,1954,23768,24564,48092,16591,39220,dataminerz,ensemble
865,4822,41316,20509,61545,53523,18119,dataminerz,ensemble
866,26113,53740,23135,42187,63157,76391,dataminerz,ensemble
867,12970,72628,8619,12376,18113,38342,dataminerz,ensemble
868,9891,40485,979,14547,18295,2559,dataminerz,ensemble
869,65669,53740,41008,57374,2565,13095,dataminerz,ensemble
870,26379,27903,44073,53029,14908,57382,dataminerz,ensemble
871,30725,3991,30920,2179,33730,66650,dataminerz,ensemble
872,55501,17214,73054,22014,9962,15681,dataminerz,ensemble
873,49738,45318,1670,55334,22392,37701,dataminerz,ensemble
874,77676,60099,6488,47224,49714,53536,dataminerz,ensemble
875,16801,41030,47413,50979,40782,1790,dataminerz,ensemble
876,61475,5913,3417,15675,42085,42960,dataminerz,ensemble
877,51600,950,15479,73105,36153,74251,dataminerz,ensemble
878,33303,58821,20483,41480,47690,60475,dataminerz,ensemble
879,39498,43450,2134,3879,10653,18386,dataminerz,ensemble
880,46052,60213,39958,47208,19099,51770,dataminerz,ensemble
881,72969,64300,41000,57699,64861,1550,dataminerz,ensemble
882,14895,59274,23178,58675,68713,74044,dataminerz,ensemble
883,69233,17138,44353,13183,71708,34954,dataminerz,ensemble
884,19801,20425,78505,400,39531,32164,dataminerz,ensemble
885,65557,28064,31696,42353,66819,74843,dataminerz,ensemble
886,78480,43048,57394,58787,24460,36058,dataminerz,ensemble
887,20547,54990,26014,24523,14794,44629,dataminerz,ensemble
888,47002,34617,8689,39876,78479,12387,dataminerz,ensemble
889,41580,67518,75039,13935,75635,42255,dataminerz,ensemble
890,23706,23706,29534,39348,66723,67653,dataminerz,ensemble
891,8498,40536,7320,8498,19446,58083,dataminerz,ensemble
892,53475,693,4820,13690,21287,46300,dataminerz,ensemble
893,2074,18839,15778,30124,35429,78539,dataminerz,ensemble
894,75295,12416,46041,23052,25497,774,dataminerz,ensemble
895,39076,37178,70938,816,7440,13507,dataminerz,ensemble
896,59879,28285,11892,5990,10463,36404,dataminerz,ensemble
897,51540,30430,27373,15681,29124,75344,dataminerz,ensemble
898,40362,7472,11714,60964,3232,23596,dataminerz,ensemble
899,73789,34621,12845,42897,43813,52715,dataminerz,ensemble
