book_id,model_id,team_id,recommendation_1,recommendation_2,recommendation_3,recommendation_4,recommendation_5
20266,Hybrid_RS,the_dataworms,34283,32231,14265,64251,4944
59605,Hybrid_RS,the_dataworms,66753,68419,61246,3929,67167
57163,Hybrid_RS,the_dataworms,47876,46789,23155,51347,78609
34307,Hybrid_RS,the_dataworms,62620,26581,32021,68323,74510
65903,Hybrid_RS,the_dataworms,22991,22581,47881,21472,14877
28580,Hybrid_RS,the_dataworms,58177,21237,26272,66468,51862
5197,Hybrid_RS,the_dataworms,69855,39697,1069,876,23145
34939,Hybrid_RS,the_dataworms,16642,38963,66524,73440,52970
59859,Hybrid_RS,the_dataworms,11365,43567,58302,18107,67522
12077,Hybrid_RS,the_dataworms,65995,30320,6181,56330,2969
75539,Hybrid_RS,the_dataworms,13169,41353,60008,76152,65958
24979,Hybrid_RS,the_dataworms,30830,28403,7850,2135,8764
47684,Hybrid_RS,the_dataworms,72435,14385,73844,17877,46476
37711,Hybrid_RS,the_dataworms,40430,4381,63098,56184,23640
14162,Hybrid_RS,the_dataworms,34395,33237,27740,15335,34170
30806,Hybrid_RS,the_dataworms,19309,55964,22603,63127,76246
65785,Hybrid_RS,the_dataworms,49244,2698,14199,18668,7721
2723,Hybrid_RS,the_dataworms,40524,5175,1428,25298,643
52874,Hybrid_RS,the_dataworms,56801,17284,54943,63485,53761
2612,Hybrid_RS,the_dataworms,59737,58619,25678,73789,47881
63908,Hybrid_RS,the_dataworms,21029,45658,61550,5553,18938
12075,Hybrid_RS,the_dataworms,9062,20914,15717,327,54696
78080,Hybrid_RS,the_dataworms,47775,57215,3067,4717,18661
39083,Hybrid_RS,the_dataworms,61906,70967,24478,52826,46600
64333,Hybrid_RS,the_dataworms,48338,47086,66799,25693,3148
12640,Hybrid_RS,the_dataworms,74072,75249,21813,40222,12289
41002,Hybrid_RS,the_dataworms,6907,2648,45564,46629,21999
27038,Hybrid_RS,the_dataworms,58519,75876,67202,53518,63304
38637,Hybrid_RS,the_dataworms,21892,12893,20390,11225,30500
44894,Hybrid_RS,the_dataworms,61510,11643,17300,55438,52617
35904,Hybrid_RS,the_dataworms,18081,14366,22603,5472,52569
38819,Hybrid_RS,the_dataworms,75351,59345,765,7413,17328
30628,Hybrid_RS,the_dataworms,73878,67569,10294,78423,9256
6790,Hybrid_RS,the_dataworms,69142,56368,41620,27189,5641
38368,Hybrid_RS,the_dataworms,24212,35835,63466,63593,35665
27726,Hybrid_RS,the_dataworms,56814,27042,51698,31302,50374
4890,Hybrid_RS,the_dataworms,52843,38506,27021,30490,76995
37429,Hybrid_RS,the_dataworms,42372,11688,46457,1777,61633
57598,Hybrid_RS,the_dataworms,23660,32453,9597,78533,13919
44452,Hybrid_RS,the_dataworms,44093,42254,51862,26336,47
77629,Hybrid_RS,the_dataworms,53253,55974,43747,28196,13995
44327,Hybrid_RS,the_dataworms,14719,63217,73562,26747,33816
21276,Hybrid_RS,the_dataworms,75189,77241,7983,58078,65939
46655,Hybrid_RS,the_dataworms,7272,35158,20188,41502,78075
35579,Hybrid_RS,the_dataworms,74152,75745,48088,64653,17844
56629,Hybrid_RS,the_dataworms,16682,25958,19713,43828,9174
47549,Hybrid_RS,the_dataworms,18614,61235,9743,2270,51113
31827,Hybrid_RS,the_dataworms,66753,68419,53861,20023,50602
41447,Hybrid_RS,the_dataworms,58306,32192,27676,22396,33861
57018,Hybrid_RS,the_dataworms,60741,58204,45453,46576,15352
69755,Hybrid_RS,the_dataworms,42821,78826,78956,3539,11035
16190,Hybrid_RS,the_dataworms,38388,36836,74787,857,13028
48231,Hybrid_RS,the_dataworms,8037,3245,76493,26120,47881
58737,Hybrid_RS,the_dataworms,68923,47239,19261,16165,55876
9001,Hybrid_RS,the_dataworms,61141,77091,4705,20260,60853
19462,Hybrid_RS,the_dataworms,41478,61922,41705,48427,45082
15267,Hybrid_RS,the_dataworms,55872,66986,29719,37367,34996
68076,Hybrid_RS,the_dataworms,67621,46516,58524,14024,22987
17617,Hybrid_RS,the_dataworms,5462,55120,12091,4259,76999
43701,Hybrid_RS,the_dataworms,58948,29901,41024,29003,65369
66224,Hybrid_RS,the_dataworms,62549,8181,14447,12725,41163
23132,Hybrid_RS,the_dataworms,11071,36261,61143,53174,55206
23535,Hybrid_RS,the_dataworms,61562,63884,35545,76423,39789
18479,Hybrid_RS,the_dataworms,15978,18081,37565,68207,59647
63017,Hybrid_RS,the_dataworms,41368,15779,55543,77796,1132
61316,Hybrid_RS,the_dataworms,47340,61483,34121,61797,55875
56775,Hybrid_RS,the_dataworms,78749,5324,43320,47893,15073
66954,Hybrid_RS,the_dataworms,65177,36846,14396,20441,45596
32532,Hybrid_RS,the_dataworms,70849,46873,26336,68924,10846
53813,Hybrid_RS,the_dataworms,15302,4381,63098,60853,20260
43877,Hybrid_RS,the_dataworms,38044,15978,37565,18081,22753
34078,Hybrid_RS,the_dataworms,23389,50371,30096,59216,11460
58561,Hybrid_RS,the_dataworms,57310,23101,7272,17328,63097
77952,Hybrid_RS,the_dataworms,57011,17949,42835,19986,2347
34978,Hybrid_RS,the_dataworms,53997,32192,64839,12414,63821
337,Hybrid_RS,the_dataworms,5668,30463,35863,53377,36640
25367,Hybrid_RS,the_dataworms,3324,29078,2703,36278,7414
35094,Hybrid_RS,the_dataworms,1015,54241,22714,38720,40550
24459,Hybrid_RS,the_dataworms,67375,59322,77220,4521,63439
10745,Hybrid_RS,the_dataworms,68005,37111,66783,59901,61497
59769,Hybrid_RS,the_dataworms,17233,44757,77296,29012,33147
54929,Hybrid_RS,the_dataworms,34465,73177,66237,37461,49654
78279,Hybrid_RS,the_dataworms,59177,31488,40994,35402,12201
62535,Hybrid_RS,the_dataworms,61268,61049,35393,3191,67846
3268,Hybrid_RS,the_dataworms,30830,7850,43879,59737,38238
663,Hybrid_RS,the_dataworms,48017,24713,69456,57942,67374
32451,Hybrid_RS,the_dataworms,11688,27899,765,5337,67489
21607,Hybrid_RS,the_dataworms,47262,75550,57142,73438,38557
46904,Hybrid_RS,the_dataworms,22599,58067,44795,56301,17065
58236,Hybrid_RS,the_dataworms,18908,4861,44289,74855,63220
25488,Hybrid_RS,the_dataworms,72736,15717,59500,78486,27786
58262,Hybrid_RS,the_dataworms,29485,25663,782,48000,50027
38083,Hybrid_RS,the_dataworms,18394,39747,61125,51322,32252
3059,Hybrid_RS,the_dataworms,23096,29784,48030,71228,34511
49587,Hybrid_RS,the_dataworms,45795,73276,39911,72508,9933
32126,Hybrid_RS,the_dataworms,250,11383,64530,78486,52321
48127,Hybrid_RS,the_dataworms,67067,41863,62275,29881,46316
59649,Hybrid_RS,the_dataworms,3067,47775,57215,66836,50993
17465,Hybrid_RS,the_dataworms,18081,68207,37565,38044,26466
53838,Hybrid_RS,the_dataworms,51215,27466,33186,55096,68125
37146,Hybrid_RS,the_dataworms,8017,32545,18686,4251,72323
40692,Hybrid_RS,the_dataworms,7888,46676,24996,37182,33913
53134,Hybrid_RS,the_dataworms,26634,50650,44010,40816,23189
10841,Hybrid_RS,the_dataworms,33485,67253,28775,50102,59307
11169,Hybrid_RS,the_dataworms,74274,58432,13500,4013,22780
68764,Hybrid_RS,the_dataworms,56184,59865,44830,494,48519
57342,Hybrid_RS,the_dataworms,19789,4214,15063,72800,52897
11603,Hybrid_RS,the_dataworms,20519,66585,59713,31427,62459
69838,Hybrid_RS,the_dataworms,67825,37860,51659,36281,431
37998,Hybrid_RS,the_dataworms,9832,40576,65895,38720,22714
35898,Hybrid_RS,the_dataworms,20882,29242,70875,24819,77107
51042,Hybrid_RS,the_dataworms,68492,7638,66855,32210,54120
44118,Hybrid_RS,the_dataworms,37940,74109,52118,55542,27188
67506,Hybrid_RS,the_dataworms,39427,56101,70419,47621,16177
636,Hybrid_RS,the_dataworms,7991,17283,54581,77722,38770
2579,Hybrid_RS,the_dataworms,61143,66237,73177,34465,37461
45286,Hybrid_RS,the_dataworms,39274,22856,68872,9937,20796
18427,Hybrid_RS,the_dataworms,16400,52863,4871,8710,5472
28844,Hybrid_RS,the_dataworms,47103,40250,70193,55796,50925
65714,Hybrid_RS,the_dataworms,27607,6105,12585,35492,43229
24554,Hybrid_RS,the_dataworms,37499,63217,73562,33816,26747
36175,Hybrid_RS,the_dataworms,51118,68991,28239,12931,27148
72138,Hybrid_RS,the_dataworms,54241,72469,38179,72918,23666
45594,Hybrid_RS,the_dataworms,57494,22152,3990,59737,20695
24747,Hybrid_RS,the_dataworms,2982,78405,765,75351,143
26662,Hybrid_RS,the_dataworms,39681,20882,35898,64897,48335
33525,Hybrid_RS,the_dataworms,4949,18780,56986,22987,33593
8296,Hybrid_RS,the_dataworms,71315,42494,7672,56618,33772
56597,Hybrid_RS,the_dataworms,33562,36365,17276,42254,50374
61794,Hybrid_RS,the_dataworms,12416,40550,38720,1015,33093
27261,Hybrid_RS,the_dataworms,50931,19173,34877,67713,31116
468,Hybrid_RS,the_dataworms,63552,58165,12129,73677,60843
29448,Hybrid_RS,the_dataworms,50449,73637,43504,58181,29815
726,Hybrid_RS,the_dataworms,17544,21446,23456,17443,61859
55154,Hybrid_RS,the_dataworms,3977,24929,68953,69338,74220
7977,Hybrid_RS,the_dataworms,49252,23640,22581,47881,44032
53078,Hybrid_RS,the_dataworms,74084,48292,75548,8710,48500
34125,Hybrid_RS,the_dataworms,55119,15978,37565,38044,18081
71063,Hybrid_RS,the_dataworms,5249,17589,61966,52614,42444
67063,Hybrid_RS,the_dataworms,23914,16532,41469,20696,78893
47597,Hybrid_RS,the_dataworms,22916,35990,13485,57983,52010
52305,Hybrid_RS,the_dataworms,24486,66046,72145,59500,78486
65833,Hybrid_RS,the_dataworms,15978,37565,18081,38044,44757
5733,Hybrid_RS,the_dataworms,44047,48380,71775,78006,43290
33494,Hybrid_RS,the_dataworms,25024,61974,16476,62481,50569
10881,Hybrid_RS,the_dataworms,69436,68846,54793,40423,60602
74196,Hybrid_RS,the_dataworms,35795,28824,22677,28677,65515
22160,Hybrid_RS,the_dataworms,18999,20042,30207,9725,27148
70190,Hybrid_RS,the_dataworms,9523,14551,34321,22848,41047
16191,Hybrid_RS,the_dataworms,25908,60169,4820,53940,22662
6363,Hybrid_RS,the_dataworms,67751,38356,28431,36284,23319
51060,Hybrid_RS,the_dataworms,62751,23498,24757,60956,62821
41219,Hybrid_RS,the_dataworms,38305,44115,49275,48519,56184
53100,Hybrid_RS,the_dataworms,68205,25155,45380,65772,10899
45871,Hybrid_RS,the_dataworms,494,30721,65582,4549,74638
29083,Hybrid_RS,the_dataworms,17562,53940,38968,31536,64698
61636,Hybrid_RS,the_dataworms,75730,39171,2188,6771,52099
42715,Hybrid_RS,the_dataworms,43347,59613,36339,29950,18705
32754,Hybrid_RS,the_dataworms,12675,43290,73731,64441,37926
72607,Hybrid_RS,the_dataworms,13500,4013,58432,74274,65266
6955,Hybrid_RS,the_dataworms,40081,78486,59500,74152,48088
2399,Hybrid_RS,the_dataworms,39128,14755,52294,52177,56801
60216,Hybrid_RS,the_dataworms,15254,23640,10846,73090,63098
26438,Hybrid_RS,the_dataworms,39744,33612,49777,67468,3374
57977,Hybrid_RS,the_dataworms,52620,847,4414,8459,78572
47675,Hybrid_RS,the_dataworms,,,,,
51832,Hybrid_RS,the_dataworms,64558,311,58258,44429,44358
29972,Hybrid_RS,the_dataworms,7850,22581,58078,65939,4185
33790,Hybrid_RS,the_dataworms,7272,41353,76152,65958,40153
45390,Hybrid_RS,the_dataworms,50510,75762,77469,20199,53174
11609,Hybrid_RS,the_dataworms,18477,45989,23101,35018,59682
73256,Hybrid_RS,the_dataworms,15204,49509,63303,58890,25162
20740,Hybrid_RS,the_dataworms,41267,28141,36508,6503,56348
24746,Hybrid_RS,the_dataworms,7272,47874,60008,76152,65958
33956,Hybrid_RS,the_dataworms,20859,6816,20774,52620,75263
11253,Hybrid_RS,the_dataworms,57482,76018,20204,67302,25857
5255,Hybrid_RS,the_dataworms,57210,39479,36270,64081,43362
24675,Hybrid_RS,the_dataworms,68207,37565,18081,26466,37723
58404,Hybrid_RS,the_dataworms,37565,15978,18081,7935,37723
47464,Hybrid_RS,the_dataworms,38766,54549,31583,64456,40712
39665,Hybrid_RS,the_dataworms,48181,54740,28239,68991,13725
18622,Hybrid_RS,the_dataworms,42347,73090,27148,51862,68991
54066,Hybrid_RS,the_dataworms,50993,55605,66836,42229,55575
30229,Hybrid_RS,the_dataworms,71381,6410,68991,34621,18804
71353,Hybrid_RS,the_dataworms,16831,72445,71930,70818,38146
14037,Hybrid_RS,the_dataworms,29373,78980,65753,47747,35761
71784,Hybrid_RS,the_dataworms,8202,6991,46554,58612,70290
46951,Hybrid_RS,the_dataworms,39263,5289,61143,14041,60834
61514,Hybrid_RS,the_dataworms,12469,59341,72904,53435,7731
27259,Hybrid_RS,the_dataworms,43988,42243,23640,10846,73090
45613,Hybrid_RS,the_dataworms,49126,60539,24585,24968,53550
22972,Hybrid_RS,the_dataworms,14504,5545,26475,39172,6348
45435,Hybrid_RS,the_dataworms,44757,15978,18081,37565,38044
62993,Hybrid_RS,the_dataworms,24812,31660,23546,78204,25886
64509,Hybrid_RS,the_dataworms,70363,52418,47236,10880,19463
46931,Hybrid_RS,the_dataworms,74020,76028,59843,56638,15978
65465,Hybrid_RS,the_dataworms,38903,6800,20818,74533,45715
60384,Hybrid_RS,the_dataworms,62267,10132,5063,39410,44322
31881,Hybrid_RS,the_dataworms,17289,26462,43513,2215,4871
67229,Hybrid_RS,the_dataworms,37756,38982,58799,67489,35893
58605,Hybrid_RS,the_dataworms,70607,36395,13265,76508,28634
6530,Hybrid_RS,the_dataworms,3319,45505,28094,7209,16841
43304,Hybrid_RS,the_dataworms,63236,36636,53305,72299,56626
21179,Hybrid_RS,the_dataworms,38044,15978,37565,68207,18081
28853,Hybrid_RS,the_dataworms,48519,56184,494,29728,38305
47632,Hybrid_RS,the_dataworms,49208,40699,7272,57655,67476
15039,Hybrid_RS,the_dataworms,44069,1431,53710,38451,27058
72722,Hybrid_RS,the_dataworms,49304,466,18661,41555,14347
45270,Hybrid_RS,the_dataworms,15763,54876,70501,69619,72160
61339,Hybrid_RS,the_dataworms,7350,45884,55483,13032,18913
48791,Hybrid_RS,the_dataworms,27303,55081,17845,67720,77013
32110,Hybrid_RS,the_dataworms,23513,62937,69523,43966,20360
33558,Hybrid_RS,the_dataworms,54609,26012,34161,53846,74623
21639,Hybrid_RS,the_dataworms,17908,75351,14684,42229,41497
47838,Hybrid_RS,the_dataworms,69571,18148,45921,11633,20007
78241,Hybrid_RS,the_dataworms,64251,53312,20266,34283,14265
6413,Hybrid_RS,the_dataworms,67788,55219,4516,34162,70434
27334,Hybrid_RS,the_dataworms,43624,71391,31788,47213,38208
3425,Hybrid_RS,the_dataworms,21715,66516,53159,53076,38382
29779,Hybrid_RS,the_dataworms,42794,69957,8457,61049,67846
45827,Hybrid_RS,the_dataworms,45445,55173,6144,41217,58902
39627,Hybrid_RS,the_dataworms,19702,58516,77534,68931,765
39590,Hybrid_RS,the_dataworms,68259,52010,64493,28655,15234
1103,Hybrid_RS,the_dataworms,49935,944,56779,29929,66129
74813,Hybrid_RS,the_dataworms,4074,58458,41501,52664,67933
39000,Hybrid_RS,the_dataworms,4861,44289,20053,58236,72644
10434,Hybrid_RS,the_dataworms,28228,4655,15238,46671,38696
18320,Hybrid_RS,the_dataworms,7168,61868,78034,53156,6997
47893,Hybrid_RS,the_dataworms,57602,20876,13245,58019,57687
10426,Hybrid_RS,the_dataworms,56404,46113,60567,1861,19639
9179,Hybrid_RS,the_dataworms,28403,30830,7850,2135,26748
58906,Hybrid_RS,the_dataworms,42556,70359,66145,16265,73926
51702,Hybrid_RS,the_dataworms,56053,7699,40194,28318,28019
35470,Hybrid_RS,the_dataworms,61031,20479,44364,20938,52661
30816,Hybrid_RS,the_dataworms,68075,20950,21845,13696,49441
69589,Hybrid_RS,the_dataworms,72544,15847,7413,37513,74721
8109,Hybrid_RS,the_dataworms,8457,57372,19468,16300,45586
62276,Hybrid_RS,the_dataworms,34803,12590,71446,70518,23498
64534,Hybrid_RS,the_dataworms,53489,3159,25763,46503,70782
5300,Hybrid_RS,the_dataworms,51338,34371,3163,39430,29934
54461,Hybrid_RS,the_dataworms,73539,27849,73461,72448,42440
10326,Hybrid_RS,the_dataworms,43176,75471,35846,18975,56096
1071,Hybrid_RS,the_dataworms,37565,15978,18081,68207,38044
20234,Hybrid_RS,the_dataworms,57959,74416,4630,15244,78563
4525,Hybrid_RS,the_dataworms,15978,37565,18081,68207,44757
62509,Hybrid_RS,the_dataworms,49108,38399,6001,61119,2800
39941,Hybrid_RS,the_dataworms,31032,49159,46099,76685,22926
3583,Hybrid_RS,the_dataworms,58243,9118,61625,59039,16700
35236,Hybrid_RS,the_dataworms,16300,57372,19468,69957,8457
42326,Hybrid_RS,the_dataworms,77036,75351,14931,71290,71287
22868,Hybrid_RS,the_dataworms,57552,5526,63172,25972,29134
28533,Hybrid_RS,the_dataworms,1993,55699,18231,71022,20909
61752,Hybrid_RS,the_dataworms,8457,69957,42794,22126,72330
45955,Hybrid_RS,the_dataworms,77296,22776,66371,66724,39172
3166,Hybrid_RS,the_dataworms,63368,11802,36552,78822,34164
1168,Hybrid_RS,the_dataworms,17176,39029,35280,26028,70913
259,Hybrid_RS,the_dataworms,35918,38044,68207,37565,18081
60087,Hybrid_RS,the_dataworms,19839,45921,18148,31992,59647
12311,Hybrid_RS,the_dataworms,17794,6359,49428,53600,53376
66633,Hybrid_RS,the_dataworms,51011,52326,42235,44912,5546
65860,Hybrid_RS,the_dataworms,73108,49497,44032,49217,43782
52748,Hybrid_RS,the_dataworms,75876,58519,78556,16971,29134
35638,Hybrid_RS,the_dataworms,3013,39284,18868,35011,78486
23349,Hybrid_RS,the_dataworms,10703,39090,75351,59345,765
30313,Hybrid_RS,the_dataworms,30604,15978,68207,18081,37565
5498,Hybrid_RS,the_dataworms,54815,66622,45816,59549,60125
45424,Hybrid_RS,the_dataworms,59901,38968,27899,8202,71784
15472,Hybrid_RS,the_dataworms,26747,32210,33816,4578,20702
13056,Hybrid_RS,the_dataworms,30320,6181,56330,25752,52471
14122,Hybrid_RS,the_dataworms,195,23904,4101,12444,44757
50582,Hybrid_RS,the_dataworms,71487,72501,24170,18451,40964
38840,Hybrid_RS,the_dataworms,6181,56330,68316,30320,39110
63023,Hybrid_RS,the_dataworms,43549,36964,46726,31536,21183
8516,Hybrid_RS,the_dataworms,63559,78188,48700,6828,51052
47014,Hybrid_RS,the_dataworms,33172,15248,58306,54393,66006
49396,Hybrid_RS,the_dataworms,73539,27849,73461,78827,56733
75774,Hybrid_RS,the_dataworms,17000,50226,59030,19913,67476
13180,Hybrid_RS,the_dataworms,78526,57206,35721,62473,73712
16340,Hybrid_RS,the_dataworms,12431,19533,76044,51810,18081
78314,Hybrid_RS,the_dataworms,61239,52889,6232,42842,76718
1460,Hybrid_RS,the_dataworms,73562,33816,32210,59096,20702
38005,Hybrid_RS,the_dataworms,38996,19937,26267,13269,32246
42622,Hybrid_RS,the_dataworms,37565,38044,68207,18081,15978
38523,Hybrid_RS,the_dataworms,66108,40302,19478,34230,43968
74041,Hybrid_RS,the_dataworms,24264,22666,74132,65004,60656
37011,Hybrid_RS,the_dataworms,58771,61305,13478,51564,42341
6288,Hybrid_RS,the_dataworms,60079,70757,43971,11676,60271
62728,Hybrid_RS,the_dataworms,48602,47456,5337,43021,67489
15949,Hybrid_RS,the_dataworms,53736,63307,12893,20390,11225
15715,Hybrid_RS,the_dataworms,60481,47098,34213,36574,44842
10097,Hybrid_RS,the_dataworms,67495,32120,38328,52753,22700
66177,Hybrid_RS,the_dataworms,59485,23498,49987,62821,36261
16746,Hybrid_RS,the_dataworms,44069,1431,53710,63431,47920
18879,Hybrid_RS,the_dataworms,62380,15276,65293,67530,21183
7655,Hybrid_RS,the_dataworms,53801,35158,20188,19838,41497
53378,Hybrid_RS,the_dataworms,48088,74152,17844,74213,25466
15167,Hybrid_RS,the_dataworms,10452,34184,20977,34462,7430
33517,Hybrid_RS,the_dataworms,16177,24755,40585,12444,12289
2975,Hybrid_RS,the_dataworms,26650,51943,15321,7850,30830
62454,Hybrid_RS,the_dataworms,25882,65581,58177,70648,57029
51133,Hybrid_RS,the_dataworms,15602,18521,53167,56472,5261
71805,Hybrid_RS,the_dataworms,40655,55431,59865,59737,20695
67073,Hybrid_RS,the_dataworms,58528,16498,66492,75828,54951
77384,Hybrid_RS,the_dataworms,29339,54847,13708,74576,27549
5844,Hybrid_RS,the_dataworms,76699,71593,23508,63141,68565
52718,Hybrid_RS,the_dataworms,24450,28794,11952,50045,33268
15767,Hybrid_RS,the_dataworms,39747,27176,76769,67740,38083
45935,Hybrid_RS,the_dataworms,72389,71593,78957,62347,40114
2142,Hybrid_RS,the_dataworms,36816,41626,58150,4095,44364
31637,Hybrid_RS,the_dataworms,49742,38044,68207,37565,18081
31129,Hybrid_RS,the_dataworms,66636,75603,31530,64671,25513
76150,Hybrid_RS,the_dataworms,19207,55431,40655,8995,48988
75867,Hybrid_RS,the_dataworms,9543,50706,49056,49199,36274
24085,Hybrid_RS,the_dataworms,31237,61017,22756,15265,6516
13973,Hybrid_RS,the_dataworms,2203,22987,46516,14024,58524
70180,Hybrid_RS,the_dataworms,54623,41142,1416,34436,68419
77574,Hybrid_RS,the_dataworms,36262,75061,41455,59995,20416
62162,Hybrid_RS,the_dataworms,58436,70406,35785,62064,23342
40017,Hybrid_RS,the_dataworms,50390,5813,33216,61136,20764
49479,Hybrid_RS,the_dataworms,14977,58254,78055,66396,31050
9036,Hybrid_RS,the_dataworms,29244,44069,72469,20007,14183
14314,Hybrid_RS,the_dataworms,22764,4833,77255,5739,64901
54145,Hybrid_RS,the_dataworms,58370,75283,62701,21732,26483
36939,Hybrid_RS,the_dataworms,46264,72736,78486,59500,15717
13269,Hybrid_RS,the_dataworms,32246,19937,26267,38005,38996
24486,Hybrid_RS,the_dataworms,52305,66046,59500,72145,63081
31685,Hybrid_RS,the_dataworms,23513,48380,4703,75097,13121
55613,Hybrid_RS,the_dataworms,14681,50803,37023,14877,47881
10307,Hybrid_RS,the_dataworms,14366,3990,9211,64463,8501
31085,Hybrid_RS,the_dataworms,75101,6601,65212,56719,60540
12152,Hybrid_RS,the_dataworms,20695,59737,38238,43879,3587
1399,Hybrid_RS,the_dataworms,35021,47737,24018,42396,21703
47621,Hybrid_RS,the_dataworms,30374,14498,33820,26748,28403
77524,Hybrid_RS,the_dataworms,3078,63420,44061,58109,49464
72017,Hybrid_RS,the_dataworms,5806,4410,40589,32649,59311
68427,Hybrid_RS,the_dataworms,64371,78397,17001,78553,63382
45238,Hybrid_RS,the_dataworms,24123,53758,19333,257,33080
1777,Hybrid_RS,the_dataworms,61633,28531,43021,47456,71090
64596,Hybrid_RS,the_dataworms,65424,4773,20512,18826,52010
53660,Hybrid_RS,the_dataworms,74437,35610,69764,24219,17739
53793,Hybrid_RS,the_dataworms,44738,57134,59496,28629,35498
53003,Hybrid_RS,the_dataworms,52807,43532,20700,52870,14877
30144,Hybrid_RS,the_dataworms,27592,45072,41162,45135,68141
59985,Hybrid_RS,the_dataworms,29379,20048,12051,59865,56184
5384,Hybrid_RS,the_dataworms,38044,18081,68207,37565,15978
70911,Hybrid_RS,the_dataworms,33826,28311,33062,25267,77498
54790,Hybrid_RS,the_dataworms,7272,47874,19920,58545,51257
66903,Hybrid_RS,the_dataworms,12133,15802,48676,45900,37401
49099,Hybrid_RS,the_dataworms,22716,22603,52569,13761,73090
35947,Hybrid_RS,the_dataworms,18081,37565,68207,26466,37723
18424,Hybrid_RS,the_dataworms,39067,37618,49036,46242,66925
1177,Hybrid_RS,the_dataworms,59048,16845,73766,7066,27414
25513,Hybrid_RS,the_dataworms,73662,53473,31129,75603,53846
56477,Hybrid_RS,the_dataworms,18490,75351,14684,36670,41497
19649,Hybrid_RS,the_dataworms,29923,49994,37916,72225,77847
28731,Hybrid_RS,the_dataworms,47511,78405,2982,75351,765
35048,Hybrid_RS,the_dataworms,68733,66363,50094,61779,19660
47192,Hybrid_RS,the_dataworms,60872,75876,58519,78556,29134
56453,Hybrid_RS,the_dataworms,64810,57889,33318,3155,29277
56939,Hybrid_RS,the_dataworms,29065,24082,64021,48021,37723
18904,Hybrid_RS,the_dataworms,64441,75128,74923,37692,29341
44025,Hybrid_RS,the_dataworms,75472,71614,20111,31771,70302
9012,Hybrid_RS,the_dataworms,18604,22789,37567,34649,28478
5892,Hybrid_RS,the_dataworms,3594,7635,60933,78542,25737
5119,Hybrid_RS,the_dataworms,12051,22152,22603,3990,5472
19874,Hybrid_RS,the_dataworms,35158,20188,71265,74387,67042
41477,Hybrid_RS,the_dataworms,53120,62341,34462,68302,21486
45068,Hybrid_RS,the_dataworms,37855,32391,44509,61431,9725
61261,Hybrid_RS,the_dataworms,56509,24465,39946,78309,20670
52685,Hybrid_RS,the_dataworms,69485,75868,56184,59865,44830
21281,Hybrid_RS,the_dataworms,25802,46075,35604,75875,38044
61125,Hybrid_RS,the_dataworms,27176,38083,39747,20759,41869
45116,Hybrid_RS,the_dataworms,75058,19808,33093,64088,40258
15854,Hybrid_RS,the_dataworms,24863,20406,68491,66216,20702
46634,Hybrid_RS,the_dataworms,58177,15041,26336,26272,51862
4272,Hybrid_RS,the_dataworms,38599,43829,3260,6131,62433
39508,Hybrid_RS,the_dataworms,71727,8452,25236,7269,50914
13970,Hybrid_RS,the_dataworms,9120,23504,29272,74513,1367
9626,Hybrid_RS,the_dataworms,73932,75634,63695,71287,41942
6341,Hybrid_RS,the_dataworms,46880,43244,61633,45221,74606
26222,Hybrid_RS,the_dataworms,2026,15717,23440,22662,73584
17998,Hybrid_RS,the_dataworms,53092,52920,18523,2708,58977
51002,Hybrid_RS,the_dataworms,38044,15978,68207,37565,18081
70026,Hybrid_RS,the_dataworms,23366,26120,47881,75472,21472
4089,Hybrid_RS,the_dataworms,41483,71593,72389,71298,57778
56945,Hybrid_RS,the_dataworms,61456,42402,14835,28680,6087
56300,Hybrid_RS,the_dataworms,23541,48335,56801,52874,5070
29536,Hybrid_RS,the_dataworms,21208,72736,3067,38519,70558
67085,Hybrid_RS,the_dataworms,67489,5337,48602,47456,1777
8318,Hybrid_RS,the_dataworms,68765,17194,10438,24593,45035
50701,Hybrid_RS,the_dataworms,38044,15978,37565,18081,68207
39906,Hybrid_RS,the_dataworms,42958,75351,14684,36670,41497
20388,Hybrid_RS,the_dataworms,50030,37852,70363,66651,52620
48054,Hybrid_RS,the_dataworms,39002,76929,43488,68904,32082
28013,Hybrid_RS,the_dataworms,13120,49056,58260,12627,68387
72242,Hybrid_RS,the_dataworms,11633,59647,18148,45921,27058
69407,Hybrid_RS,the_dataworms,46429,73379,53341,47345,49551
67382,Hybrid_RS,the_dataworms,16177,32732,66371,40585,12051
48584,Hybrid_RS,the_dataworms,68109,70907,14578,26426,31729
38197,Hybrid_RS,the_dataworms,78067,59537,60804,77876,70795
3696,Hybrid_RS,the_dataworms,3511,40035,37735,19272,21891
22940,Hybrid_RS,the_dataworms,7550,47540,1308,8949,54052
66319,Hybrid_RS,the_dataworms,38423,52863,44105,49497,15041
37531,Hybrid_RS,the_dataworms,24245,74294,34480,34528,65242
47302,Hybrid_RS,the_dataworms,8676,25238,19782,21427,4217
64237,Hybrid_RS,the_dataworms,12096,37425,52414,44334,54619
60983,Hybrid_RS,the_dataworms,35110,38779,10843,43301,50235
687,Hybrid_RS,the_dataworms,20872,44819,75891,74363,69074
51599,Hybrid_RS,the_dataworms,7745,19131,27005,43364,8639
12519,Hybrid_RS,the_dataworms,7763,10414,19237,75585,36118
8268,Hybrid_RS,the_dataworms,10240,4630,74416,15244,7458
