book_id,model_id,team_id,recommendation_1,recommendation_2,recommendation_3,recommendation_4,recommendation_5
32451,lw_bpe_graph,d2g2,64379,23832,55479,40328,56804
32532,lw_bpe_graph,d2g2,78608,38934,57421,70849,55108
32754,lw_bpe_graph,d2g2,192,31256,40662,72305,78742
32980,lw_bpe_graph,d2g2,19856,2747,18274,16918,68018
33092,lw_bpe_graph,d2g2,18086,70120,24851,63952,53653
33303,lw_bpe_graph,d2g2,60959,1381,59409,21356,38213
33494,lw_bpe_graph,d2g2,25024,61974,62481,56902,29454
33517,lw_bpe_graph,d2g2,54936,4436,12524,62497,30104
33525,lw_bpe_graph,d2g2,18780,4949,75641,25144,78780
33556,lw_bpe_graph,d2g2,71374,23417,31709,45951,9774
33558,lw_bpe_graph,d2g2,73218,69040,35792,77207,37063
33790,lw_bpe_graph,d2g2,38240,19518,46758,43759,71518
33814,lw_bpe_graph,d2g2,31164,45991,30000,27123,67958
33956,lw_bpe_graph,d2g2,26412,74289,70182,51972,50038
34078,lw_bpe_graph,d2g2,68018,2747,19856,17690,18274
34125,lw_bpe_graph,d2g2,71793,34510,20326,5950,39438
34307,lw_bpe_graph,d2g2,38132,27653,69263,66728,6639
34670,lw_bpe_graph,d2g2,4302,2338,6550,38813,48022
34682,lw_bpe_graph,d2g2,19691,69192,54901,35480,39533
34899,lw_bpe_graph,d2g2,67519,7054,42921,14684,1665
34939,lw_bpe_graph,d2g2,3431,18048,33650,68702,3258
34978,lw_bpe_graph,d2g2,30260,30673,76203,64936,21026
35048,lw_bpe_graph,d2g2,5995,49415,68733,36306,40894
35094,lw_bpe_graph,d2g2,7614,77329,21643,2804,24623
35236,lw_bpe_graph,d2g2,70597,8244,63606,18462,65218
35418,lw_bpe_graph,d2g2,56930,49115,52134,67381,7163
35456,lw_bpe_graph,d2g2,56554,72788,49418,55084,30024
35470,lw_bpe_graph,d2g2,61031,20479,5134,46208,69056
35574,lw_bpe_graph,d2g2,77348,48137,26676,51795,5696
35579,lw_bpe_graph,d2g2,66187,77332,35256,73601,47633
35638,lw_bpe_graph,d2g2,35011,67062,39284,67273,22688
35720,lw_bpe_graph,d2g2,26607,543,41884,26539,45114
35752,lw_bpe_graph,d2g2,11898,68754,67723,1960,67310
35892,lw_bpe_graph,d2g2,31017,58736,51643,1905,19343
35898,lw_bpe_graph,d2g2,30134,44204,39168,41370,60822
35904,lw_bpe_graph,d2g2,5060,76330,13102,34243,46943
35947,lw_bpe_graph,d2g2,49404,66228,5019,58506,45061
36095,lw_bpe_graph,d2g2,54550,71455,9140,10215,77596
36157,lw_bpe_graph,d2g2,6370,48396,20749,24023,23630
36175,lw_bpe_graph,d2g2,20879,57834,4840,78494,17869
36526,lw_bpe_graph,d2g2,57547,77892,67236,20373,32443
36620,lw_bpe_graph,d2g2,19382,60058,77841,5027,49971
36826,lw_bpe_graph,d2g2,36536,5818,76808,25376,74671
36939,lw_bpe_graph,d2g2,46264,11821,57755,507,29298
36959,lw_bpe_graph,d2g2,17775,43744,51303,28251,73728
37011,lw_bpe_graph,d2g2,28236,18664,25417,11071,34566
37146,lw_bpe_graph,d2g2,8017,7630,18424,39067,3746
37321,lw_bpe_graph,d2g2,63091,32061,74097,24461,76079
37378,lw_bpe_graph,d2g2,13975,21763,43299,75128,70097
37429,lw_bpe_graph,d2g2,39674,62121,13690,43308,29465
37531,lw_bpe_graph,d2g2,34528,55578,34480,37637,76967
37563,lw_bpe_graph,d2g2,62598,66090,53419,49775,41205
37711,lw_bpe_graph,d2g2,40430,19313,59754,10571,2614
37731,lw_bpe_graph,d2g2,65486,19651,32976,64206,23373
37797,lw_bpe_graph,d2g2,49319,7332,74553,28230,49149
37854,lw_bpe_graph,d2g2,42073,63932,16706,21939,21526
37998,lw_bpe_graph,d2g2,40576,65895,9832,29118,12540
38005,lw_bpe_graph,d2g2,26267,19937,32246,13269,27814
38083,lw_bpe_graph,d2g2,51322,18394,20759,32252,41869
38164,lw_bpe_graph,d2g2,37047,74958,36397,6414,45401
38197,lw_bpe_graph,d2g2,78067,60804,77876,70795,24693
38254,lw_bpe_graph,d2g2,78725,47310,14755,29959,31359
38368,lw_bpe_graph,d2g2,35835,63593,5903,20069,27921
38523,lw_bpe_graph,d2g2,60530,34230,19478,43968,40302
38543,lw_bpe_graph,d2g2,73433,24898,65665,8896,74763
38637,lw_bpe_graph,d2g2,61094,41865,18568,5325,75731
38664,lw_bpe_graph,d2g2,44553,12767,63722,1645,71981
38760,lw_bpe_graph,d2g2,19669,63734,21580,45820,33896
38819,lw_bpe_graph,d2g2,3850,25086,39394,51977,8251
38840,lw_bpe_graph,d2g2,13033,40965,61827,9437,25917
38964,lw_bpe_graph,d2g2,11922,58396,73087,1278,63551
38980,lw_bpe_graph,d2g2,43138,71285,32575,62124,56065
39000,lw_bpe_graph,d2g2,20749,36552,15554,58236,28173
39076,lw_bpe_graph,d2g2,48167,48994,66470,21741,11810
39083,lw_bpe_graph,d2g2,78254,15454,62301,64142,50876
39201,lw_bpe_graph,d2g2,26865,11577,73164,23095,56965
39308,lw_bpe_graph,d2g2,70722,10158,33619,64324,48694
39309,lw_bpe_graph,d2g2,29309,1424,19434,54447,74173
39498,lw_bpe_graph,d2g2,17465,49043,59279,70019,372
39508,lw_bpe_graph,d2g2,71727,75696,23111,21880,46499
39515,lw_bpe_graph,d2g2,9419,48838,24060,625,71017
39590,lw_bpe_graph,d2g2,69939,53051,53606,41714,64745
39627,lw_bpe_graph,d2g2,58516,40382,68931,36531,21917
39665,lw_bpe_graph,d2g2,48181,54740,1047,54955,43240
39680,lw_bpe_graph,d2g2,64896,3272,40510,43195,7489
39766,lw_bpe_graph,d2g2,50655,51738,65365,70083,40129
39779,lw_bpe_graph,d2g2,22950,4608,35309,2195,16031
39864,lw_bpe_graph,d2g2,39315,13907,22074,71907,10324
39906,lw_bpe_graph,d2g2,38317,3406,997,38346,27893
39941,lw_bpe_graph,d2g2,70063,62889,13399,57496,78503
39957,lw_bpe_graph,d2g2,78754,31925,710,70759,10665
39971,lw_bpe_graph,d2g2,54140,49482,19862,70178,33459
40000,lw_bpe_graph,d2g2,1113,53538,26773,40703,36757
40017,lw_bpe_graph,d2g2,38183,130,42579,13459,61136
40113,lw_bpe_graph,d2g2,78512,61952,6074,3266,61589
40279,lw_bpe_graph,d2g2,43620,67526,5944,50983,6685
40312,lw_bpe_graph,d2g2,56098,35291,73857,24755,49558
40362,lw_bpe_graph,d2g2,11714,20145,78678,25395,3232
40394,lw_bpe_graph,d2g2,22671,29184,60925,58874,12733
40424,lw_bpe_graph,d2g2,1555,59553,54543,27981,17170
40692,lw_bpe_graph,d2g2,15073,77481,52897,72383,60934
40812,lw_bpe_graph,d2g2,65838,48371,44548,60439,44840
41002,lw_bpe_graph,d2g2,44742,21999,46629,6907,29786
41020,lw_bpe_graph,d2g2,49137,56888,4835,39553,13939
41078,lw_bpe_graph,d2g2,23733,19142,56629,36214,22179
41090,lw_bpe_graph,d2g2,45768,19720,44765,13433,67883
41116,lw_bpe_graph,d2g2,65663,62410,8908,14804,55468
41219,lw_bpe_graph,d2g2,26040,63922,38609,52384,5977
41371,lw_bpe_graph,d2g2,54909,72384,731,25637,70898
41422,lw_bpe_graph,d2g2,2834,36043,78354,61616,63493
41447,lw_bpe_graph,d2g2,41497,414,1435,72969,11021
41477,lw_bpe_graph,d2g2,54555,15474,26323,70796,38614
41580,lw_bpe_graph,d2g2,37171,12827,48596,21649,66364
41648,lw_bpe_graph,d2g2,18955,28106,63435,76507,28646
42039,lw_bpe_graph,d2g2,22950,29200,23070,32893,58030
42158,lw_bpe_graph,d2g2,54135,29356,44047,21447,6255
42184,lw_bpe_graph,d2g2,43213,22860,32386,17745,57005
42326,lw_bpe_graph,d2g2,50966,2857,60703,27893,54621
42328,lw_bpe_graph,d2g2,7826,69221,43629,75071,3129
42415,lw_bpe_graph,d2g2,13497,69330,47804,58031,51034
42531,lw_bpe_graph,d2g2,3734,48856,5245,26719,69928
42566,lw_bpe_graph,d2g2,75615,76180,45863,17160,15294
42622,lw_bpe_graph,d2g2,34743,18629,45632,38584,60968
42715,lw_bpe_graph,d2g2,59613,43347,15813,41318,57693
43032,lw_bpe_graph,d2g2,78852,24917,53195,50398,24192
43304,lw_bpe_graph,d2g2,63236,25530,14290,53305,56626
43313,lw_bpe_graph,d2g2,20737,40703,47164,58986,53538
43672,lw_bpe_graph,d2g2,50617,65722,68922,26699,28447
43679,lw_bpe_graph,d2g2,65573,2499,29271,54989,36950
43701,lw_bpe_graph,d2g2,1471,19964,1434,39630,76440
43762,lw_bpe_graph,d2g2,64370,47677,17534,26258,15493
43844,lw_bpe_graph,d2g2,76137,36358,73547,36086,44361
43877,lw_bpe_graph,d2g2,53889,46758,63516,50086,60938
44025,lw_bpe_graph,d2g2,71614,75472,61755,11153,2524
44118,lw_bpe_graph,d2g2,49954,74109,37248,65829,32505
44197,lw_bpe_graph,d2g2,30950,69293,55231,58130,20192
44214,lw_bpe_graph,d2g2,23832,63157,59540,15322,73818
44327,lw_bpe_graph,d2g2,5509,5608,11169,63119,2811
44452,lw_bpe_graph,d2g2,61699,62084,64137,77787,13030
44508,lw_bpe_graph,d2g2,1330,65593,17307,50837,17522
44662,lw_bpe_graph,d2g2,44128,58675,507,67195,24873
44894,lw_bpe_graph,d2g2,61510,12319,42289,48442,8932
44964,lw_bpe_graph,d2g2,74918,21218,45452,3817,26648
45068,lw_bpe_graph,d2g2,64327,10047,26281,25605,78038
45093,lw_bpe_graph,d2g2,5281,23834,33622,4406,16502
45116,lw_bpe_graph,d2g2,75058,37491,43720,17440,43960
45173,lw_bpe_graph,d2g2,77294,7739,35802,23061,38880
45195,lw_bpe_graph,d2g2,52898,28041,68239,73047,70010
45238,lw_bpe_graph,d2g2,66908,8133,59854,28332,55841
45270,lw_bpe_graph,d2g2,30391,4521,47180,53120,69619
45274,lw_bpe_graph,d2g2,15116,7262,18662,1746,11900
45286,lw_bpe_graph,d2g2,19943,22856,31097,49362,39274
45358,lw_bpe_graph,d2g2,36199,42979,76948,74485,21877
45390,lw_bpe_graph,d2g2,52940,12469,57036,59341,72904
45424,lw_bpe_graph,d2g2,31453,11188,16932,42952,13654
45435,lw_bpe_graph,d2g2,7636,59438,29799,10227,57243
45487,lw_bpe_graph,d2g2,19484,56055,75302,73783,76243
45501,lw_bpe_graph,d2g2,52007,13869,43171,64888,2363
45594,lw_bpe_graph,d2g2,57494,57866,38603,30594,45159
45613,lw_bpe_graph,d2g2,54645,43067,3779,44641,4555
45732,lw_bpe_graph,d2g2,11907,73297,9319,72074,5921
45827,lw_bpe_graph,d2g2,45445,41217,67885,50680,46266
45841,lw_bpe_graph,d2g2,40799,65038,68175,57755,6258
45871,lw_bpe_graph,d2g2,32004,15686,38609,21026,48754
45935,lw_bpe_graph,d2g2,45910,52183,64481,25938,38510
45955,lw_bpe_graph,d2g2,4529,42011,30693,5003,62421
46052,lw_bpe_graph,d2g2,66700,78022,67212,47208,5167
46059,lw_bpe_graph,d2g2,56059,16119,44415,57117,68846
46237,lw_bpe_graph,d2g2,55679,60151,12591,32222,59157
46476,lw_bpe_graph,d2g2,67106,21473,14773,35050,39127
46634,lw_bpe_graph,d2g2,2903,61889,21221,36199,15952
46655,lw_bpe_graph,d2g2,58694,12550,57346,22531,71354
46904,lw_bpe_graph,d2g2,18061,38213,63091,44928,24426
46931,lw_bpe_graph,d2g2,76028,74020,59843,56638,73601
46951,lw_bpe_graph,d2g2,39263,44643,29064,68770,12691
47002,lw_bpe_graph,d2g2,39019,62152,9259,49560,77821
47014,lw_bpe_graph,d2g2,55658,40744,57716,46412,2195
47068,lw_bpe_graph,d2g2,36310,60494,69905,49635,54039
47098,lw_bpe_graph,d2g2,44842,60481,15715,68978,37908
47192,lw_bpe_graph,d2g2,60872,77767,23327,61610,21009
47302,lw_bpe_graph,d2g2,25238,13121,8676,4217,49663
47336,lw_bpe_graph,d2g2,60864,16793,13244,51204,4668
47464,lw_bpe_graph,d2g2,64284,6126,44164,25231,34735
47491,lw_bpe_graph,d2g2,66374,14489,61886,48754,22589
47549,lw_bpe_graph,d2g2,45167,71754,7345,30857,34784
47597,lw_bpe_graph,d2g2,37260,75386,7039,26646,13978
47621,lw_bpe_graph,d2g2,33820,14498,32687,7901,46935
47632,lw_bpe_graph,d2g2,28933,65232,15697,77790,49314
47675,lw_bpe_graph,d2g2,72760,53943,75718,62165,62058
47684,lw_bpe_graph,d2g2,73844,21727,35050,39127,46476
47838,lw_bpe_graph,d2g2,36918,17440,50397,32162,37166
47893,lw_bpe_graph,d2g2,13245,58019,14090,9035,57602
47933,lw_bpe_graph,d2g2,53380,42723,76705,61317,78347
47988,lw_bpe_graph,d2g2,42792,32623,39586,69819,6471
48054,lw_bpe_graph,d2g2,28332,16089,22149,25621,8917
48127,lw_bpe_graph,d2g2,67067,62275,76148,39016,3869
48231,lw_bpe_graph,d2g2,3245,8037,76493,20870,49377
48270,lw_bpe_graph,d2g2,19628,64349,61862,75790,65391
48292,lw_bpe_graph,d2g2,25909,32514,36552,76800,36575
48490,lw_bpe_graph,d2g2,52670,65796,34363,7892,78924
48584,lw_bpe_graph,d2g2,71181,14578,70907,68109,26426
48659,lw_bpe_graph,d2g2,56860,22291,66958,55334,73563
48791,lw_bpe_graph,d2g2,54358,25013,40025,70196,69240
48796,lw_bpe_graph,d2g2,34460,12413,71684,12363,71500
49099,lw_bpe_graph,d2g2,74434,20069,76456,42721,65685
49179,lw_bpe_graph,d2g2,65885,11563,19146,47618,53725
49234,lw_bpe_graph,d2g2,28502,6848,32716,74946,29736
49279,lw_bpe_graph,d2g2,21540,38622,49412,6304,36231
49396,lw_bpe_graph,d2g2,6876,20581,50715,74941,20929
49479,lw_bpe_graph,d2g2,14977,37379,21029,61550,66396
49587,lw_bpe_graph,d2g2,57568,66335,66355,77218,39911
49615,lw_bpe_graph,d2g2,19822,76310,17258,24854,43149
49738,lw_bpe_graph,d2g2,72736,1670,22392,2236,56093
49803,lw_bpe_graph,d2g2,4318,23836,25147,49076,20817
49952,lw_bpe_graph,d2g2,6379,20303,55447,16768,48932
50039,lw_bpe_graph,d2g2,56807,22459,74475,41293,49163
50163,lw_bpe_graph,d2g2,4613,23169,8006,3297,75456
50313,lw_bpe_graph,d2g2,23582,37847,73687,64184,3442
50338,lw_bpe_graph,d2g2,61234,14464,45994,65036,26148
50340,lw_bpe_graph,d2g2,64933,45419,15386,13600,43888
50356,lw_bpe_graph,d2g2,39253,64507,60780,9795,41541
50582,lw_bpe_graph,d2g2,55484,17861,70742,52446,20842
50648,lw_bpe_graph,d2g2,68065,66380,58863,2600,831
50701,lw_bpe_graph,d2g2,35181,11426,45179,61025,38657
50899,lw_bpe_graph,d2g2,49452,10603,74029,2538,53053
51002,lw_bpe_graph,d2g2,62255,50378,38721,36073,43802
51042,lw_bpe_graph,d2g2,54046,34425,68492,43903,36640
51060,lw_bpe_graph,d2g2,24757,62751,37885,10404,62556
51066,lw_bpe_graph,d2g2,58220,19737,54045,27885,6743
51133,lw_bpe_graph,d2g2,55210,52221,2912,35658,18521
51443,lw_bpe_graph,d2g2,32560,64376,7545,7464,28340
51540,lw_bpe_graph,d2g2,75344,15681,29124,78554,3683
51560,lw_bpe_graph,d2g2,2211,76502,29286,49404,5218
51599,lw_bpe_graph,d2g2,27005,1712,47028,50533,23649
51600,lw_bpe_graph,d2g2,73105,15479,6046,74251,28984
51638,lw_bpe_graph,d2g2,45259,54437,1837,25500,47327
51702,lw_bpe_graph,d2g2,56053,50240,40194,27877,43250
51818,lw_bpe_graph,d2g2,3964,22269,11172,33333,36422
51832,lw_bpe_graph,d2g2,39211,8606,54865,59818,12399
51964,lw_bpe_graph,d2g2,67979,73964,13845,5628,29445
52053,lw_bpe_graph,d2g2,8147,50137,10528,43767,50485
52192,lw_bpe_graph,d2g2,51131,1941,37318,19250,59164
52305,lw_bpe_graph,d2g2,68165,59094,11744,34008,29332
52519,lw_bpe_graph,d2g2,60297,32309,25470,38843,38611
52656,lw_bpe_graph,d2g2,20046,35905,22308,21257,61110
52685,lw_bpe_graph,d2g2,50658,23430,78413,10691,63467
52705,lw_bpe_graph,d2g2,58980,15673,58573,28027,30674
52718,lw_bpe_graph,d2g2,38602,24450,28794,11745,54038
52721,lw_bpe_graph,d2g2,44306,78151,78733,60071,27374
52727,lw_bpe_graph,d2g2,30983,35723,26644,66791,17077
52748,lw_bpe_graph,d2g2,7348,72950,55215,4596,54714
52874,lw_bpe_graph,d2g2,17284,41974,31293,73854,16796
52884,lw_bpe_graph,d2g2,63863,55953,62566,26241,324
53003,lw_bpe_graph,d2g2,52807,43532,23807,51668,23888
53008,lw_bpe_graph,d2g2,67796,59779,12602,19484,2319
53078,lw_bpe_graph,d2g2,73601,39664,65729,70475,36326
53100,lw_bpe_graph,d2g2,1961,4827,6013,7067,7532
53134,lw_bpe_graph,d2g2,11188,22168,28885,62339,37741
53378,lw_bpe_graph,d2g2,56604,56203,51629,26366,23028
53393,lw_bpe_graph,d2g2,60879,41840,14585,71938,48916
53475,lw_bpe_graph,d2g2,47407,3131,10826,24152,57431
53496,lw_bpe_graph,d2g2,68781,2479,5351,43308,34484
53660,lw_bpe_graph,d2g2,13181,41344,72689,72,21194
53672,lw_bpe_graph,d2g2,50098,72373,8706,43149,17258
53717,lw_bpe_graph,d2g2,17049,38587,17864,11341,56849
53793,lw_bpe_graph,d2g2,78553,63384,67311,34773,19480
53813,lw_bpe_graph,d2g2,15302,20467,18808,24136,48624
53838,lw_bpe_graph,d2g2,27466,55006,33186,55096,34737
53880,lw_bpe_graph,d2g2,24673,75684,32061,36595,77111
53929,lw_bpe_graph,d2g2,7291,40529,57634,184,9849
54066,lw_bpe_graph,d2g2,73926,52140,9253,55605,8335
54090,lw_bpe_graph,d2g2,65248,24728,67648,26807,61316
54145,lw_bpe_graph,d2g2,22104,37401,41548,72305,39142
54190,lw_bpe_graph,d2g2,10616,33006,60741,36039,24495
54338,lw_bpe_graph,d2g2,35614,29239,37764,41720,66834
54461,lw_bpe_graph,d2g2,69757,13185,54032,50267,64914
54586,lw_bpe_graph,d2g2,44125,67469,27084,73660,65717
54612,lw_bpe_graph,d2g2,13102,5060,29973,27860,2325
54737,lw_bpe_graph,d2g2,45467,31260,2653,75990,56766
54790,lw_bpe_graph,d2g2,340,60927,49545,3304,76639
54801,lw_bpe_graph,d2g2,31299,47245,25421,68403,36308
54835,lw_bpe_graph,d2g2,72155,73277,75815,55611,33202
54929,lw_bpe_graph,d2g2,51699,6016,50687,53866,50163
55057,lw_bpe_graph,d2g2,35827,5653,29318,43422,59739
55154,lw_bpe_graph,d2g2,24929,68953,64359,3977,69338
55221,lw_bpe_graph,d2g2,76142,15561,28426,51661,15268
55270,lw_bpe_graph,d2g2,42537,77259,10186,73159,55239
55326,lw_bpe_graph,d2g2,50378,43802,16232,28989,53512
55488,lw_bpe_graph,d2g2,53086,53582,4686,61837,29054
55501,lw_bpe_graph,d2g2,9962,22014,77264,6722,67879
55613,lw_bpe_graph,d2g2,50803,37023,38548,8400,8101
56170,lw_bpe_graph,d2g2,70403,61963,6574,41674,46133
56175,lw_bpe_graph,d2g2,66228,52590,69844,26302,45061
56180,lw_bpe_graph,d2g2,49495,11373,40655,8257,77299
56282,lw_bpe_graph,d2g2,27774,33357,25040,54482,26012
56300,lw_bpe_graph,d2g2,5636,55796,19587,63485,34175
56452,lw_bpe_graph,d2g2,10717,50058,49373,42610,33022
56453,lw_bpe_graph,d2g2,33318,29574,29486,3155,64474
56475,lw_bpe_graph,d2g2,64537,19963,65696,68818,47812
56477,lw_bpe_graph,d2g2,18490,74158,51036,38170,57739
56597,lw_bpe_graph,d2g2,33562,30415,4390,13936,13871
56629,lw_bpe_graph,d2g2,36214,23733,19713,18062,19142
56705,lw_bpe_graph,d2g2,68515,24532,78277,52150,15066
56775,lw_bpe_graph,d2g2,27988,78749,43002,15885,57602
56782,lw_bpe_graph,d2g2,19466,5245,27200,43518,50428
56794,lw_bpe_graph,d2g2,2121,44420,10305,16099,22549
56827,lw_bpe_graph,d2g2,21589,21615,5866,11489,2474
56939,lw_bpe_graph,d2g2,29065,19681,49404,11025,58506
56945,lw_bpe_graph,d2g2,56834,52070,72305,25510,41527
57018,lw_bpe_graph,d2g2,639,54969,42778,36039,27577
57163,lw_bpe_graph,d2g2,4699,78609,47876,42406,74164
57282,lw_bpe_graph,d2g2,40070,18498,69520,15543,73354
57342,lw_bpe_graph,d2g2,59420,56731,72800,15063,5097
57464,lw_bpe_graph,d2g2,11714,20145,78678,25395,3232
57598,lw_bpe_graph,d2g2,14114,9597,13919,11423,69656
57628,lw_bpe_graph,d2g2,75656,65694,44128,49720,40670
57674,lw_bpe_graph,d2g2,58996,51184,28420,11908,55299
57977,lw_bpe_graph,d2g2,13963,55798,19484,30397,62351
58067,lw_bpe_graph,d2g2,4599,12753,22599,30207,68302
58236,lw_bpe_graph,d2g2,20749,36552,15554,18908,39067
58262,lw_bpe_graph,d2g2,29485,41582,25663,70580,62556
58358,lw_bpe_graph,d2g2,6095,59409,46159,27355,75721
58404,lw_bpe_graph,d2g2,32447,73131,66187,2338,63893
58455,lw_bpe_graph,d2g2,32950,46340,22537,21708,23213
58561,lw_bpe_graph,d2g2,65777,54830,23401,65495,17440
58566,lw_bpe_graph,d2g2,19714,9152,1330,70081,39110
58605,lw_bpe_graph,d2g2,72569,38567,78330,3189,23827
58737,lw_bpe_graph,d2g2,68923,16498,77848,18893,20213
58779,lw_bpe_graph,d2g2,36145,57594,57480,27908,54725
58820,lw_bpe_graph,d2g2,52221,65806,55210,5261,37173
58847,lw_bpe_graph,d2g2,35419,28563,78560,78494,78649
58865,lw_bpe_graph,d2g2,33047,58170,10709,55288,4099
58906,lw_bpe_graph,d2g2,16265,73926,70359,66145,42556
59032,lw_bpe_graph,d2g2,74310,41847,13647,61903,8548
59092,lw_bpe_graph,d2g2,17969,55902,23803,34673,60846
59102,lw_bpe_graph,d2g2,38609,54003,35113,70060,61965
59605,lw_bpe_graph,d2g2,56426,14922,21492,57135,32193
59649,lw_bpe_graph,d2g2,36602,8581,39360,59612,3322
59732,lw_bpe_graph,d2g2,43848,16024,21668,25462,51410
59734,lw_bpe_graph,d2g2,1597,70934,11850,72175,14333
59750,lw_bpe_graph,d2g2,51244,26146,1523,45245,8618
59769,lw_bpe_graph,d2g2,56374,50258,17233,36664,14284
59821,lw_bpe_graph,d2g2,49856,15242,60712,42276,10943
59859,lw_bpe_graph,d2g2,11365,43567,58302,5094,17356
59879,lw_bpe_graph,d2g2,31975,63950,8876,77686,65903
59970,lw_bpe_graph,d2g2,33284,73357,26526,58130,69993
59985,lw_bpe_graph,d2g2,20048,46239,57055,23521,33098
60056,lw_bpe_graph,d2g2,14735,26019,34323,14710,57536
60087,lw_bpe_graph,d2g2,19839,72994,42063,54539,59786
60188,lw_bpe_graph,d2g2,23137,43767,20279,27187,11573
60216,lw_bpe_graph,d2g2,15254,36320,77115,42920,73259
60250,lw_bpe_graph,d2g2,20994,69623,11900,17274,15905
60331,lw_bpe_graph,d2g2,68713,14666,54255,41808,7180
60384,lw_bpe_graph,d2g2,5063,62267,10132,44844,18761
60588,lw_bpe_graph,d2g2,18450,2383,48489,4136,8983
60594,lw_bpe_graph,d2g2,53147,21123,3718,73898,76946
60644,lw_bpe_graph,d2g2,54170,71555,36164,76267,4787
60983,lw_bpe_graph,d2g2,66099,22964,19968,70166,30688
61043,lw_bpe_graph,d2g2,67399,45177,56166,47184,49405
61125,lw_bpe_graph,d2g2,20759,51322,4196,51851,24881
61261,lw_bpe_graph,d2g2,78309,19990,28557,39946,24465
61316,lw_bpe_graph,d2g2,4739,69745,997,2857,26807
61339,lw_bpe_graph,d2g2,50240,27572,24849,75303,75064
61475,lw_bpe_graph,d2g2,10272,73841,10826,18158,18309
61514,lw_bpe_graph,d2g2,7731,32402,57036,77756,43122
61593,lw_bpe_graph,d2g2,9389,16041,66580,28897,43585
61636,lw_bpe_graph,d2g2,74991,34990,52099,39171,75730
61707,lw_bpe_graph,d2g2,3753,29779,38418,44558,5189
61715,lw_bpe_graph,d2g2,9779,73229,44464,20901,73628
61750,lw_bpe_graph,d2g2,28675,77823,66829,22037,29362
61752,lw_bpe_graph,d2g2,36640,16107,34685,72015,59956
61794,lw_bpe_graph,d2g2,56949,35083,12416,10371,35423
61875,lw_bpe_graph,d2g2,55198,48421,53479,29252,18516
61909,lw_bpe_graph,d2g2,54946,58015,21204,36216,11448
62060,lw_bpe_graph,d2g2,67002,34906,71213,29350,51384
62115,lw_bpe_graph,d2g2,68591,43139,65355,12827,7741
62162,lw_bpe_graph,d2g2,59173,15751,72585,45772,5697
62200,lw_bpe_graph,d2g2,8120,78306,66344,32536,48652
62234,lw_bpe_graph,d2g2,51108,26676,69421,59307,73129
62276,lw_bpe_graph,d2g2,71446,15488,2648,45799,54561
62454,lw_bpe_graph,d2g2,25500,74993,45141,6713,42780
62464,lw_bpe_graph,d2g2,43707,53856,20911,62869,7631
62494,lw_bpe_graph,d2g2,27493,67351,29350,31681,65478
62509,lw_bpe_graph,d2g2,2800,38399,6001,61119,49108
62535,lw_bpe_graph,d2g2,59776,50843,25140,65278,68460
62540,lw_bpe_graph,d2g2,997,11193,3981,49971,56594
62630,lw_bpe_graph,d2g2,10265,66944,40230,7509,32
62728,lw_bpe_graph,d2g2,67867,67505,12738,65901,63867
62732,lw_bpe_graph,d2g2,63293,5211,73081,55039,57687
62812,lw_bpe_graph,d2g2,46802,19751,72387,51248,73738
62993,lw_bpe_graph,d2g2,24812,66122,11845,23546,3625
63017,lw_bpe_graph,d2g2,42291,5671,66983,31104,26110
63023,lw_bpe_graph,d2g2,36964,46726,18701,43549,19996
63103,lw_bpe_graph,d2g2,31327,53090,10237,13350,28672
63107,lw_bpe_graph,d2g2,46239,65558,70339,26292,6861
63279,lw_bpe_graph,d2g2,15417,57069,6527,25917,18930
63457,lw_bpe_graph,d2g2,43644,9622,75430,56680,71096
63739,lw_bpe_graph,d2g2,32542,18077,51861,20166,42941
63764,lw_bpe_graph,d2g2,917,74274,35147,72566,50517
63796,lw_bpe_graph,d2g2,66553,678,64883,68719,15175
63855,lw_bpe_graph,d2g2,43729,54274,1226,6302,39067
63891,lw_bpe_graph,d2g2,45170,67049,50032,77758,26462
63908,lw_bpe_graph,d2g2,21029,61550,66396,18938,58254
64236,lw_bpe_graph,d2g2,16232,43382,67147,40509,50921
64237,lw_bpe_graph,d2g2,52414,44334,3276,40676,62011
64333,lw_bpe_graph,d2g2,23198,48338,18017,13377,23741
64339,lw_bpe_graph,d2g2,64412,40150,38752,15961,44759
64350,lw_bpe_graph,d2g2,847,25451,64505,33908,4466
64509,lw_bpe_graph,d2g2,49127,43787,76530,60140,29547
64517,lw_bpe_graph,d2g2,6741,72666,29470,78220,2067
64534,lw_bpe_graph,d2g2,25763,53489,46503,14314,52355
64596,lw_bpe_graph,d2g2,74891,40830,60992,73897,73601
64901,lw_bpe_graph,d2g2,52355,25971,4833,77255,14314
65088,lw_bpe_graph,d2g2,42048,36426,19482,39735,193
65307,lw_bpe_graph,d2g2,11721,29635,44014,8217,15757
65353,lw_bpe_graph,d2g2,29555,38542,37287,10658,39630
65461,lw_bpe_graph,d2g2,74747,55453,59934,28726,17293
65465,lw_bpe_graph,d2g2,6800,38903,33052,29394,27231
65557,lw_bpe_graph,d2g2,35948,55210,31728,28064,60140
65669,lw_bpe_graph,d2g2,47402,50882,34484,20579,16985
65714,lw_bpe_graph,d2g2,35843,31697,60084,17307,12020
65785,lw_bpe_graph,d2g2,49244,2698,884,36935,20718
65811,lw_bpe_graph,d2g2,75145,72352,11257,8155,35545
