,book_id,recommendation_1,recommendation_2,recommendation_3,recommendation_4,recommendation_5,team_id,model_id
409,38197,71342,28734,53337,40124,10143,dataminerz,rule_based_v2
410,3696,31029,13475,53995,32431,73108,dataminerz,rule_based_v2
411,22940,3360,73321,7550,64447,31939,dataminerz,rule_based_v2
412,66319,72005,43737,31967,14460,24751,dataminerz,rule_based_v2
413,37531,65242,55578,34480,24245,37637,dataminerz,rule_based_v2
414,64237,12096,6376,59715,74398,55596,dataminerz,rule_based_v2
415,8268,49413,22478,42333,63995,70122,dataminerz,rule_based_v2
416,45732,31583,46624,26286,22719,77816,dataminerz,rule_based_v2
417,24087,16069,42708,54873,24972,77327,dataminerz,rule_based_v2
418,24667,69983,26134,66067,21913,71431,dataminerz,rule_based_v2
419,9197,18647,23980,9111,20550,24408,dataminerz,rule_based_v2
420,43672,51824,49877,33301,61442,75683,dataminerz,rule_based_v2
421,53393,46693,33795,32394,27636,30236,dataminerz,rule_based_v2
422,7028,76479,5651,41565,16858,70023,dataminerz,rule_based_v2
423,56180,49254,30154,25137,40042,15515,dataminerz,rule_based_v2
424,10324,48087,20346,41735,78555,74815,dataminerz,rule_based_v2
425,65088,40879,77701,33849,14579,7105,dataminerz,rule_based_v2
426,7201,18280,69883,60191,52888,34357,dataminerz,rule_based_v2
427,3031,24687,61101,12373,5924,52956,dataminerz,rule_based_v2
428,60250,72984,43476,74789,21266,61963,dataminerz,rule_based_v2
429,29580,37405,69531,24190,54706,49405,dataminerz,rule_based_v2
430,58455,68544,30617,53711,3779,19030,dataminerz,rule_based_v2
431,56705,66270,42907,51267,1277,51947,dataminerz,rule_based_v2
432,54338,36031,51153,71805,57880,36747,dataminerz,rule_based_v2
433,41422,31058,35928,37576,26576,68464,dataminerz,rule_based_v2
434,59102,294,73665,75033,71199,59771,dataminerz,rule_based_v2
435,70997,26125,16348,11227,78946,68874,dataminerz,rule_based_v2
436,38964,49280,39202,11139,64023,25418,dataminerz,rule_based_v2
437,8208,78291,30171,76865,70631,8989,dataminerz,rule_based_v2
438,12970,77670,10621,70651,10251,41485,dataminerz,rule_based_v2
439,30725,35226,30920,35339,3275,68349,dataminerz,rule_based_v2
440,55501,6722,28841,22014,73054,67879,dataminerz,rule_based_v2
441,49738,73237,63427,21965,23877,77850,dataminerz,rule_based_v2
442,16801,76213,5662,69769,49086,27657,dataminerz,rule_based_v2
443,14895,24873,36168,73322,4908,51218,dataminerz,rule_based_v2
444,19801,39531,27564,4608,979,28335,dataminerz,rule_based_v2
445,20547,77271,26014,21592,24523,54990,dataminerz,rule_based_v2
446,47002,66640,15741,62834,10357,67424,dataminerz,rule_based_v2
447,41580,71360,13101,56111,27159,2246,dataminerz,rule_based_v2
448,23706,37053,24828,40332,29534,34843,dataminerz,rule_based_v2
449,39076,28317,26506,52658,73484,40374,dataminerz,rule_based_v2
450,59879,74696,6207,45396,32541,61945,dataminerz,rule_based_v2
451,51540,20975,3212,59393,45396,22360,dataminerz,rule_based_v2
452,40362,37909,20145,57464,21090,11714,dataminerz,rule_based_v2
453,73789,27564,979,28335,59561,4608,dataminerz,rule_based_v2
454,76368,6778,4365,4692,68072,38418,dataminerz,rule_based_v2
455,11550,54729,58529,33735,34492,2683,dataminerz,rule_based_v2
456,21536,61805,75220,33426,25401,65716,dataminerz,rule_based_v2
457,27237,53871,23576,77953,8316,62485,dataminerz,rule_based_v2
458,59970,33284,21759,74782,76917,48524,dataminerz,rule_based_v2
459,66324,16082,2822,35031,2050,33169,dataminerz,rule_based_v2
460,56170,67601,6807,72256,5501,77998,dataminerz,rule_based_v2
461,61750,27699,76979,16049,9592,59447,dataminerz,rule_based_v2
462,22231,4765,13018,38281,60623,12303,dataminerz,rule_based_v2
463,56175,61601,42421,30161,23273,13679,dataminerz,rule_based_v2
464,58865,18596,49045,64397,52166,68968,dataminerz,rule_based_v2
465,3523,24739,42765,55781,15512,23096,dataminerz,rule_based_v2
466,25987,579,34753,41998,39729,72467,dataminerz,rule_based_v2
467,50899,51783,6401,12064,72335,49224,dataminerz,rule_based_v2
468,38664,44553,12767,38992,39398,65400,dataminerz,rule_based_v2
469,64339,66750,66118,2216,46962,41735,dataminerz,rule_based_v2
470,26971,78229,1337,43136,52035,69846,dataminerz,rule_based_v2
471,60056,17162,10009,2516,70638,36316,dataminerz,rule_based_v2
472,61909,54855,70899,71483,52079,68268,dataminerz,rule_based_v2
473,39864,36414,39315,23021,16383,58527,dataminerz,rule_based_v2
474,4120,76173,34810,60454,60815,3952,dataminerz,rule_based_v2
475,67953,68908,25387,22270,40198,73835,dataminerz,rule_based_v2
476,13755,54134,7642,62007,77630,1254,dataminerz,rule_based_v2
477,66040,74378,16517,23610,6223,70152,dataminerz,rule_based_v2
478,11485,71261,14087,75089,20987,67230,dataminerz,rule_based_v2
479,49179,12496,53644,55200,55567,35171,dataminerz,rule_based_v2
480,41090,3482,6171,29740,8785,51897,dataminerz,rule_based_v2
481,45173,67114,64023,69862,53842,67109,dataminerz,rule_based_v2
482,63103,61362,37478,31207,12839,30208,dataminerz,rule_based_v2
483,47988,49376,64391,5661,69996,25141,dataminerz,rule_based_v2
484,76645,66916,12392,47597,6006,3301,dataminerz,rule_based_v2
485,62115,14073,49589,59896,62512,17658,dataminerz,rule_based_v2
486,62234,1987,31907,51558,3168,16390,dataminerz,rule_based_v2
487,8728,25577,37749,75443,72250,16802,dataminerz,rule_based_v2
488,30372,20522,38909,66227,72987,42624,dataminerz,rule_based_v2
489,28381,5563,69591,32431,22930,47143,dataminerz,rule_based_v2
490,37563,45766,62598,7211,10908,49775,dataminerz,rule_based_v2
491,42158,54135,45286,19950,42023,36519,dataminerz,rule_based_v2
492,36959,53870,4835,72890,38154,53900,dataminerz,rule_based_v2
493,30622,6826,69950,44870,28766,47614,dataminerz,rule_based_v2
494,50648,68065,63291,12638,65462,66859,dataminerz,rule_based_v2
495,37731,57270,35973,51964,43530,41192,dataminerz,rule_based_v2
496,22963,79054,60765,23851,59864,65002,dataminerz,rule_based_v2
497,9569,46706,38192,39611,68358,44124,dataminerz,rule_based_v2
498,5357,16818,42283,54341,43530,58289,dataminerz,rule_based_v2
499,23570,15202,30171,6143,55542,32853,dataminerz,rule_based_v2
500,78384,42539,12464,9143,74303,58015,dataminerz,rule_based_v2
501,44964,74918,45452,3817,65060,21218,dataminerz,rule_based_v2
502,12971,32816,56107,49248,15800,26291,dataminerz,rule_based_v2
503,41078,23733,6889,43437,46129,22238,dataminerz,rule_based_v2
504,41371,20699,15312,18763,68753,32542,dataminerz,rule_based_v2
505,70766,44234,61176,26220,5858,23921,dataminerz,rule_based_v2
506,56794,2121,69830,772,34968,20774,dataminerz,rule_based_v2
507,62060,39658,67002,28229,59564,39734,dataminerz,rule_based_v2
508,25049,32459,66933,42130,26561,72715,dataminerz,rule_based_v2
509,13382,4787,54170,1965,55929,60644,dataminerz,rule_based_v2
510,77956,14117,32762,48325,70706,61552,dataminerz,rule_based_v2
511,70300,29104,3538,40885,49157,63177,dataminerz,rule_based_v2
512,67776,6740,30760,31002,39113,40503,dataminerz,rule_based_v2
513,53929,6637,38405,75100,5079,33061,dataminerz,rule_based_v2
514,22342,36804,25207,60393,65877,9999,dataminerz,rule_based_v2
515,41116,9320,25147,51892,55632,67244,dataminerz,rule_based_v2
516,60331,7180,19691,6132,62544,11388,dataminerz,rule_based_v2
517,42184,22860,43213,17745,11655,53035,dataminerz,rule_based_v2
518,2319,29757,45371,43454,14357,6037,dataminerz,rule_based_v2
519,62494,27493,55872,22256,75891,54893,dataminerz,rule_based_v2
520,21497,19761,77708,21680,48669,65866,dataminerz,rule_based_v2
521,53008,64802,52846,26262,29654,9665,dataminerz,rule_based_v2
522,39308,36430,18908,64979,14137,31965,dataminerz,rule_based_v2
523,4690,26904,2879,67997,60015,58305,dataminerz,rule_based_v2
524,10078,20712,33802,27301,38902,45666,dataminerz,rule_based_v2
525,65353,44280,29555,24409,15305,76876,dataminerz,rule_based_v2
526,61593,53999,6630,9389,64143,45950,dataminerz,rule_based_v2
527,18537,5289,34537,64426,42018,37849,dataminerz,rule_based_v2
528,73427,68083,55676,65884,65226,41703,dataminerz,rule_based_v2
529,7521,20013,25690,57359,36507,280,dataminerz,rule_based_v2
530,74398,75305,15606,72081,54938,77108,dataminerz,rule_based_v2
531,38760,46028,44362,33896,46535,46024,dataminerz,rule_based_v2
532,15657,68271,15187,50804,2204,4807,dataminerz,rule_based_v2
533,17665,7209,44393,41175,43222,2124,dataminerz,rule_based_v2
534,56282,54482,22121,25040,9018,60086,dataminerz,rule_based_v2
535,27300,70389,58828,56155,38843,36702,dataminerz,rule_based_v2
536,2054,69519,6408,4535,49855,41381,dataminerz,rule_based_v2
537,3857,45436,4409,12726,27352,5409,dataminerz,rule_based_v2
538,64350,52568,63009,19565,35539,4229,dataminerz,rule_based_v2
539,33556,23417,73418,31709,78241,67112,dataminerz,rule_based_v2
540,53880,69040,1904,4200,68562,19799,dataminerz,rule_based_v2
541,75694,60169,9242,72217,5807,61823,dataminerz,rule_based_v2
542,48659,27477,54864,32792,24533,30934,dataminerz,rule_based_v2
543,18665,76772,26781,15030,31754,66695,dataminerz,rule_based_v2
544,11732,76383,1530,12574,23017,70858,dataminerz,rule_based_v2
545,6798,33342,33862,25674,30090,76226,dataminerz,rule_based_v2
546,60644,4787,55929,39488,78733,46822,dataminerz,rule_based_v2
547,39957,46908,11752,30854,77448,77125,dataminerz,rule_based_v2
548,72523,26633,18611,18865,16047,57400,dataminerz,rule_based_v2
549,50356,39253,60780,64507,69537,32888,dataminerz,rule_based_v2
550,6478,57294,53380,62714,10704,47933,dataminerz,rule_based_v2
551,76437,30864,21506,10767,71440,11380,dataminerz,rule_based_v2
552,10304,35703,62845,49638,53964,51979,dataminerz,rule_based_v2
553,25399,30606,30690,19917,39596,57975,dataminerz,rule_based_v2
554,71619,19118,2094,69655,1808,66905,dataminerz,rule_based_v2
555,14323,5087,45820,4051,64501,28761,dataminerz,rule_based_v2
556,59732,58489,71943,61497,53950,55543,dataminerz,rule_based_v2
557,56452,21731,40978,58875,18331,20938,dataminerz,rule_based_v2
558,53496,60595,60831,10972,18384,26374,dataminerz,rule_based_v2
559,27903,35993,49836,47464,54397,55046,dataminerz,rule_based_v2
560,29813,70307,70880,1604,8436,8726,dataminerz,rule_based_v2
561,36620,76647,76491,24133,62873,70850,dataminerz,rule_based_v2
562,72058,1151,5519,13890,76219,74847,dataminerz,rule_based_v2
563,17921,30122,46607,45506,71215,22723,dataminerz,rule_based_v2
564,67832,18146,33157,50969,31879,28126,dataminerz,rule_based_v2
565,46059,77948,56059,69436,53518,68846,dataminerz,rule_based_v2
566,49615,60207,19822,63488,70946,24845,dataminerz,rule_based_v2
567,55488,61837,29054,53086,53582,4686,dataminerz,rule_based_v2
568,30713,61048,30912,37746,64530,77188,dataminerz,rule_based_v2
569,48270,1103,8826,49788,54647,50309,dataminerz,rule_based_v2
570,11265,41612,52716,57356,13210,63416,dataminerz,rule_based_v2
571,78181,44049,60430,18480,67157,14362,dataminerz,rule_based_v2
572,8859,31427,72401,58472,25466,213,dataminerz,rule_based_v2
573,3875,65369,30209,47497,39621,13369,dataminerz,rule_based_v2
574,17348,60439,66160,48471,54555,75885,dataminerz,rule_based_v2
575,37321,21051,59891,8283,70723,5601,dataminerz,rule_based_v2
576,22277,48369,20480,19304,33879,11302,dataminerz,rule_based_v2
577,36095,54550,3281,22715,60937,4586,dataminerz,rule_based_v2
578,3959,35563,1040,50723,4836,62887,dataminerz,rule_based_v2
579,23159,11023,10506,63743,31379,39422,dataminerz,rule_based_v2
580,73748,64606,6271,28590,64411,20792,dataminerz,rule_based_v2
581,8248,75456,15605,20166,2854,48598,dataminerz,rule_based_v2
582,49234,28502,43043,77474,10195,40355,dataminerz,rule_based_v2
583,8538,46958,12997,44802,14904,27049,dataminerz,rule_based_v2
584,20083,18928,10456,15227,41369,52786,dataminerz,rule_based_v2
585,31728,78766,47974,27692,35368,76427,dataminerz,rule_based_v2
586,62732,56972,37878,5994,63265,62464,dataminerz,rule_based_v2
587,30746,54492,34655,28851,55877,67720,dataminerz,rule_based_v2
588,54612,5060,64207,13102,54218,44304,dataminerz,rule_based_v2
589,59032,71573,73968,44214,54414,50349,dataminerz,rule_based_v2
590,26385,15314,55114,68610,49020,62970,dataminerz,rule_based_v2
591,65461,371,74747,5857,1232,28726,dataminerz,rule_based_v2
592,54737,31260,45467,75990,2653,56766,dataminerz,rule_based_v2
593,45093,24142,35840,46457,70615,72323,dataminerz,rule_based_v2
594,31273,42237,17573,13785,7352,50260,dataminerz,rule_based_v2
595,16935,48802,29336,11756,69870,53323,dataminerz,rule_based_v2
596,34682,39618,38879,19323,29202,5613,dataminerz,rule_based_v2
597,20852,52176,50288,8131,57064,10188,dataminerz,rule_based_v2
598,2244,70796,25450,15538,58004,11716,dataminerz,rule_based_v2
599,26396,33126,79033,19195,7677,66938,dataminerz,rule_based_v2
600,45501,25763,38614,16074,14800,75438,dataminerz,rule_based_v2
601,13325,38737,6855,38902,77305,45666,dataminerz,rule_based_v2
602,3273,48396,22911,74023,5099,5089,dataminerz,rule_based_v2
603,7860,18329,75390,56069,24053,32741,dataminerz,rule_based_v2
604,41648,28646,37626,28106,18955,67667,dataminerz,rule_based_v2
605,19717,37710,39555,34361,3682,49265,dataminerz,rule_based_v2
606,23643,48921,52601,32468,36507,48815,dataminerz,rule_based_v2
607,68712,24300,31972,71454,57366,12941,dataminerz,rule_based_v2
608,63739,68409,32542,34398,48959,42271,dataminerz,rule_based_v2
609,21285,54315,76541,73533,64703,45541,dataminerz,rule_based_v2
610,8548,65297,15570,66286,2332,36867,dataminerz,rule_based_v2
611,9577,56841,64275,45523,58063,35865,dataminerz,rule_based_v2
612,45195,3873,58967,66403,20577,72608,dataminerz,rule_based_v2
613,1680,61153,72685,27958,50966,74777,dataminerz,rule_based_v2
614,62200,65761,26819,27429,24955,65984,dataminerz,rule_based_v2
615,7666,23738,27124,78869,16243,68152,dataminerz,rule_based_v2
616,74586,37032,55815,18452,50699,48426,dataminerz,rule_based_v2
617,2335,32043,10827,10414,42005,70172,dataminerz,rule_based_v2
618,14189,22823,57954,71839,44183,40006,dataminerz,rule_based_v2
619,67630,53885,10963,17489,64528,55206,dataminerz,rule_based_v2
620,11407,40732,530,38511,7860,72086,dataminerz,rule_based_v2
621,8384,59711,11822,73827,32722,52039,dataminerz,rule_based_v2
622,70197,34964,70842,510,9458,12503,dataminerz,rule_based_v2
623,32109,60489,72535,39302,47774,37686,dataminerz,rule_based_v2
624,45358,76948,26786,9992,77343,11216,dataminerz,rule_based_v2
625,52721,6979,21193,63530,17345,16278,dataminerz,rule_based_v2
626,58820,23641,65806,52221,55210,28064,dataminerz,rule_based_v2
627,70803,28411,27991,19023,70080,3028,dataminerz,rule_based_v2
628,50338,34534,50194,17761,23236,13954,dataminerz,rule_based_v2
629,66493,39767,23731,10216,46436,38866,dataminerz,rule_based_v2
630,29708,19623,6749,68857,14947,42054,dataminerz,rule_based_v2
631,46476,39127,14773,67106,21473,19228,dataminerz,rule_based_v2
632,14470,62296,69826,77103,57552,16881,dataminerz,rule_based_v2
633,40279,65297,10941,15570,52794,8075,dataminerz,rule_based_v2
634,15581,24211,54097,77619,20936,12962,dataminerz,rule_based_v2
635,58779,6970,57594,10358,27908,57480,dataminerz,rule_based_v2
636,65811,66769,2422,51443,72896,7518,dataminerz,rule_based_v2
637,77175,2409,3097,77064,45900,10507,dataminerz,rule_based_v2
638,50340,43888,15386,64933,36957,43600,dataminerz,rule_based_v2
639,63279,15417,15309,9913,49021,63045,dataminerz,rule_based_v2
640,34899,21023,9929,75040,56719,67942,dataminerz,rule_based_v2
641,59092,23803,34673,17969,55902,60846,dataminerz,rule_based_v2
642,5362,17977,22120,66646,23857,55726,dataminerz,rule_based_v2
643,68560,76017,19907,43113,9447,72164,dataminerz,rule_based_v2
644,29217,20931,21849,31481,55757,75311,dataminerz,rule_based_v2
645,64901,66553,4833,52355,77255,5739,dataminerz,rule_based_v2
646,6359,18600,53600,12311,60398,53376,dataminerz,rule_based_v2
647,54801,41612,495,46860,47415,36728,dataminerz,rule_based_v2
648,19235,11307,43483,6784,35613,75851,dataminerz,rule_based_v2
649,2993,28722,24779,21228,35061,10307,dataminerz,rule_based_v2
650,9943,75646,78288,66376,28100,24988,dataminerz,rule_based_v2
651,24706,66347,3820,36520,14965,28574,dataminerz,rule_based_v2
652,17298,29327,782,78061,32231,41345,dataminerz,rule_based_v2
653,49279,21540,38622,13702,78368,26369,dataminerz,rule_based_v2
654,7129,69668,41900,46319,23921,61679,dataminerz,rule_based_v2
655,28976,41759,36316,8471,16411,17103,dataminerz,rule_based_v2
656,46237,60055,55679,3126,39107,43930,dataminerz,rule_based_v2
657,14883,12135,48048,3661,76760,15570,dataminerz,rule_based_v2
658,71036,21821,45506,8565,23427,76175,dataminerz,rule_based_v2
659,71886,41043,58463,58206,57996,43259,dataminerz,rule_based_v2
660,25598,74455,36867,54309,14071,78772,dataminerz,rule_based_v2
661,23417,73418,33556,31709,32573,24405,dataminerz,rule_based_v2
662,30446,17511,255,1048,5790,21325,dataminerz,rule_based_v2
663,61715,56858,72463,63340,44246,78599,dataminerz,rule_based_v2
664,72826,61690,33503,13817,4550,53370,dataminerz,rule_based_v2
665,11688,39976,32690,1117,27293,69534,dataminerz,rule_based_v2
666,6019,64136,70725,58553,70367,51145,dataminerz,rule_based_v2
667,58067,26710,22599,1342,51018,48043,dataminerz,rule_based_v2
668,24118,38660,34300,7129,3058,52272,dataminerz,rule_based_v2
669,8116,10148,74468,11443,56777,58815,dataminerz,rule_based_v2
670,62540,68089,61454,38533,16581,70097,dataminerz,rule_based_v2
671,25663,41582,29485,58262,76707,782,dataminerz,rule_based_v2
672,42531,27632,56995,3734,52979,5637,dataminerz,rule_based_v2
673,18441,52475,6638,62652,9058,24933,dataminerz,rule_based_v2
674,13880,28808,19880,73986,54704,56414,dataminerz,rule_based_v2
675,17383,74313,34300,3094,31509,12515,dataminerz,rule_based_v2
676,63796,44791,75050,48931,35831,56838,dataminerz,rule_based_v2
677,47336,60864,24961,72970,13244,16793,dataminerz,rule_based_v2
678,63855,43729,54274,1226,68560,5578,dataminerz,rule_based_v2
679,11527,49222,72497,55875,4925,40044,dataminerz,rule_based_v2
680,31548,28336,65993,63163,32945,35873,dataminerz,rule_based_v2
681,62812,19160,10756,44648,18938,1320,dataminerz,rule_based_v2
682,20266,70839,15101,203,43746,36890,dataminerz,rule_based_v2
683,59859,11365,43567,30686,68869,71312,dataminerz,rule_based_v2
684,75539,13169,15511,59221,32785,29002,dataminerz,rule_based_v2
685,47684,37630,1869,5492,49562,75967,dataminerz,rule_based_v2
686,52874,31293,55767,53497,54943,6111,dataminerz,rule_based_v2
687,63908,12511,62886,73841,1358,13366,dataminerz,rule_based_v2
688,12075,9062,20914,76997,41628,23049,dataminerz,rule_based_v2
689,78080,14550,25675,77040,2037,49165,dataminerz,rule_based_v2
690,64333,48338,1819,18017,65787,6984,dataminerz,rule_based_v2
691,41002,44742,26838,53190,28612,45423,dataminerz,rule_based_v2
692,27038,20523,71843,29710,48131,23033,dataminerz,rule_based_v2
693,38819,31587,41753,18179,76025,67240,dataminerz,rule_based_v2
694,30628,27333,58938,68533,40102,64283,dataminerz,rule_based_v2
695,37429,42372,6333,34405,47314,2637,dataminerz,rule_based_v2
696,46655,44933,54881,58694,3578,7259,dataminerz,rule_based_v2
697,47549,18614,19839,60087,62489,31258,dataminerz,rule_based_v2
698,41447,5825,41406,29592,6171,39093,dataminerz,rule_based_v2
699,69755,78956,53613,78826,35340,42821,dataminerz,rule_based_v2
700,16190,58868,36381,55161,9683,38882,dataminerz,rule_based_v2
701,15267,49374,72808,69636,2846,9973,dataminerz,rule_based_v2
702,17617,5462,55120,36167,63468,65489,dataminerz,rule_based_v2
703,43701,4586,20794,55582,65012,60565,dataminerz,rule_based_v2
704,23132,8981,3608,73361,46369,67643,dataminerz,rule_based_v2
705,23535,31509,3094,11672,29567,43148,dataminerz,rule_based_v2
706,61316,47340,22193,34020,71759,60849,dataminerz,rule_based_v2
707,56775,43002,7226,66908,55841,59854,dataminerz,rule_based_v2
708,58561,43466,3184,70262,65495,3142,dataminerz,rule_based_v2
709,77952,57906,72241,11689,73729,67836,dataminerz,rule_based_v2
710,34978,15103,30723,30260,46277,22275,dataminerz,rule_based_v2
711,25367,3324,29645,36278,2703,29078,dataminerz,rule_based_v2
712,24459,33124,73432,59322,58771,36913,dataminerz,rule_based_v2
713,10745,50724,75552,22525,31561,77798,dataminerz,rule_based_v2
714,54929,58386,76156,38805,12214,21649,dataminerz,rule_based_v2
715,32451,62241,8282,31172,73706,69274,dataminerz,rule_based_v2
716,46904,22599,35291,52248,32270,20858,dataminerz,rule_based_v2
717,58236,17252,18908,44024,16146,30409,dataminerz,rule_based_v2
718,25488,66245,59669,7411,59084,14268,dataminerz,rule_based_v2
719,58262,41582,29485,25663,30564,50374,dataminerz,rule_based_v2
720,3059,29784,64855,23096,55781,51413,dataminerz,rule_based_v2
721,32126,250,41396,65410,65507,72691,dataminerz,rule_based_v2
722,59649,59612,36602,37014,3164,19492,dataminerz,rule_based_v2
723,37146,46691,75864,11374,8017,69157,dataminerz,rule_based_v2
724,40692,55797,38469,7888,72383,3246,dataminerz,rule_based_v2
725,57342,56855,29242,46227,11175,59385,dataminerz,rule_based_v2
726,11603,59713,66585,20519,74766,36843,dataminerz,rule_based_v2
727,35898,41370,6369,62879,35563,3959,dataminerz,rule_based_v2
728,44118,4471,49954,33198,65829,45654,dataminerz,rule_based_v2
729,2579,40237,61143,42580,47057,59951,dataminerz,rule_based_v2
730,28844,47103,2544,34023,10402,8956,dataminerz,rule_based_v2
731,24747,57821,29894,53459,58333,37666,dataminerz,rule_based_v2
732,26662,64192,51241,797,47208,44496,dataminerz,rule_based_v2
733,27261,28309,3943,50931,41804,67161,dataminerz,rule_based_v2
734,468,1117,21025,49379,23828,27293,dataminerz,rule_based_v2
735,29448,55046,71344,27719,5830,25229,dataminerz,rule_based_v2
736,71063,43924,24305,5249,34337,12322,dataminerz,rule_based_v2
737,67063,31150,45682,29665,52398,41084,dataminerz,rule_based_v2
738,52305,66046,68753,28543,1625,45388,dataminerz,rule_based_v2
739,10881,14524,56420,25363,14265,69436,dataminerz,rule_based_v2
740,74196,1017,15545,43365,33204,19571,dataminerz,rule_based_v2
741,16191,1805,38706,33309,60971,55879,dataminerz,rule_based_v2
742,6363,67751,55240,44118,19661,62709,dataminerz,rule_based_v2
743,51060,24757,62751,17327,41612,52716,dataminerz,rule_based_v2
744,29083,6886,11980,44849,63304,65569,dataminerz,rule_based_v2
745,42715,59613,43347,6923,15813,10821,dataminerz,rule_based_v2
746,6955,40081,6999,19957,47878,78248,dataminerz,rule_based_v2
747,2399,72105,38187,52294,39128,14755,dataminerz,rule_based_v2
748,57977,48402,52189,21616,61893,14525,dataminerz,rule_based_v2
749,33790,61539,37362,48920,43837,57712,dataminerz,rule_based_v2
750,45390,50510,77469,41221,52940,61514,dataminerz,rule_based_v2
751,11609,40769,31717,78206,69681,21412,dataminerz,rule_based_v2
752,24746,16133,60103,76634,29284,16271,dataminerz,rule_based_v2
753,33956,30586,64839,74467,29342,64029,dataminerz,rule_based_v2
754,11253,57482,33813,45981,58885,59945,dataminerz,rule_based_v2
755,54066,49979,38043,40521,39277,38004,dataminerz,rule_based_v2
756,71784,8202,72383,30103,78996,50892,dataminerz,rule_based_v2
757,46951,13811,40881,76057,18780,58609,dataminerz,rule_based_v2
758,64509,46326,25925,60987,1520,50055,dataminerz,rule_based_v2
759,67229,37756,65708,63728,45658,32013,dataminerz,rule_based_v2
760,58605,56744,69718,38567,72569,3189,dataminerz,rule_based_v2
761,47632,49208,40699,4884,73405,31025,dataminerz,rule_based_v2
762,72722,466,49304,18661,47775,16520,dataminerz,rule_based_v2
763,45270,4521,54876,53120,10895,30391,dataminerz,rule_based_v2
764,61339,49272,36024,17281,62450,57183,dataminerz,rule_based_v2
765,32110,44368,24015,23513,12493,10085,dataminerz,rule_based_v2
766,33558,54609,48024,34905,9399,36987,dataminerz,rule_based_v2
767,21639,42868,57757,78571,13748,71135,dataminerz,rule_based_v2
768,78241,47595,33556,67112,33408,31948,dataminerz,rule_based_v2
769,6413,55219,46536,52005,42714,26971,dataminerz,rule_based_v2
770,39627,6752,19702,68931,36531,77534,dataminerz,rule_based_v2
771,39590,45985,61149,73696,38588,13257,dataminerz,rule_based_v2
772,74813,41275,60357,26610,52664,8170,dataminerz,rule_based_v2
773,39000,29864,73367,1738,14776,58549,dataminerz,rule_based_v2
774,10434,4655,15238,63235,63747,23969,dataminerz,rule_based_v2
775,18320,48722,24329,38667,60569,1237,dataminerz,rule_based_v2
776,47893,20876,14090,13245,57602,9035,dataminerz,rule_based_v2
777,58906,42556,6573,9736,78878,17877,dataminerz,rule_based_v2
778,51702,67707,43840,28019,50240,27877,dataminerz,rule_based_v2
779,35470,20479,20191,54876,62121,34484,dataminerz,rule_based_v2
780,30816,489,47515,78491,35345,21389,dataminerz,rule_based_v2
781,69589,68380,44058,49503,5421,39302,dataminerz,rule_based_v2
782,62276,7694,77392,68684,46673,59878,dataminerz,rule_based_v2
783,64534,25763,53489,30233,38410,20075,dataminerz,rule_based_v2
784,5300,43165,16830,56481,16315,76427,dataminerz,rule_based_v2
785,10326,35135,18975,21223,26229,50944,dataminerz,rule_based_v2
786,62509,70451,60937,2820,47583,53497,dataminerz,rule_based_v2
787,39941,26889,77831,10616,62496,58716,dataminerz,rule_based_v2
788,42326,65923,77772,4665,26184,34799,dataminerz,rule_based_v2
789,22868,57552,12535,33473,41421,18667,dataminerz,rule_based_v2
790,28533,25465,12266,5322,47157,72060,dataminerz,rule_based_v2
791,3166,14573,59409,70566,59973,60732,dataminerz,rule_based_v2
792,1168,39029,17176,20903,18060,26028,dataminerz,rule_based_v2
793,12311,53376,71005,57074,50256,43897,dataminerz,rule_based_v2
794,66633,44912,21487,52326,5546,51011,dataminerz,rule_based_v2
795,52748,56390,64365,19245,66614,20932,dataminerz,rule_based_v2
796,35638,34313,22705,1135,22236,52181,dataminerz,rule_based_v2
797,23349,48514,19289,20861,66919,17432,dataminerz,rule_based_v2
798,30313,35663,16060,3129,77928,7329,dataminerz,rule_based_v2
799,45424,13654,45754,55566,57370,76053,dataminerz,rule_based_v2
800,63023,43549,36964,46726,18701,19775,dataminerz,rule_based_v2
801,8516,15006,36395,5629,6828,78188,dataminerz,rule_based_v2
802,47014,55658,15558,17379,25854,54365,dataminerz,rule_based_v2
803,75774,17000,61148,973,36795,68864,dataminerz,rule_based_v2
804,38005,26267,16496,24052,61225,67591,dataminerz,rule_based_v2
805,74041,50985,24264,22666,50570,10387,dataminerz,rule_based_v2
806,37011,8950,45317,67590,63325,1158,dataminerz,rule_based_v2
807,62728,16683,44592,29651,63856,18190,dataminerz,rule_based_v2
808,10097,32120,67495,24719,44292,50439,dataminerz,rule_based_v2
809,66177,28704,34313,37162,22202,39170,dataminerz,rule_based_v2
810,18879,53562,38191,34906,15276,62380,dataminerz,rule_based_v2
811,7655,3571,70763,68327,65922,63153,dataminerz,rule_based_v2
812,53378,75687,36271,44308,9757,77700,dataminerz,rule_based_v2
813,15167,10452,37667,9310,1866,66113,dataminerz,rule_based_v2
814,51133,45416,18521,28064,49164,2912,dataminerz,rule_based_v2
815,52718,28794,38602,24450,39568,18656,dataminerz,rule_based_v2
816,2142,33865,21207,39551,19588,73229,dataminerz,rule_based_v2
817,31129,18684,6601,16577,75754,61452,dataminerz,rule_based_v2
818,62162,516,14163,22918,8076,66054,dataminerz,rule_based_v2
819,49479,40545,5553,8383,961,31050,dataminerz,rule_based_v2
